method,p,rep,threshold_pct,n_full,n_sample,rho,rho_tilde,time_total_s,dataset,part
COPOD,0.1,6,0.1,5000,500,0.94,0.9970250441001763,0.03127475699875504,annthyroid,A
COPOD,0.1,7,0.1,5000,500,0.96,0.9953463809387763,0.030233211000449955,annthyroid,A
COPOD,0.1,8,0.1,5000,500,0.94,0.9954188616754467,0.0338370690587908,annthyroid,A
COPOD,0.1,9,0.1,5000,500,0.96,0.9927211538364614,0.03822571795899421,annthyroid,A
COPOD,0.1,10,0.1,5000,500,0.94,0.995067116268465,0.03690696507692337,annthyroid,A
COPOD,0.1,11,0.1,5000,500,0.96,0.9975224220896883,0.039313350920565426,annthyroid,A
COPOD,0.1,12,0.1,5000,500,0.96,0.9962481128123606,0.04515230702236295,annthyroid,A
COPOD,0.1,13,0.1,5000,500,0.96,0.9967308029232116,0.04668115498498082,annthyroid,A
COPOD,0.1,14,0.1,5000,500,0.96,0.9955242700970802,0.045480201952159405,annthyroid,A
COPOD,0.1,15,0.1,5000,500,0.94,0.9974145174098633,0.0383086500223726,annthyroid,A
COPOD,0.1,16,0.1,5000,500,0.94,0.9965062578573318,0.03557293594349176,annthyroid,A
COPOD,0.1,17,0.1,5000,500,0.98,0.9959441755820228,0.03216164209879935,annthyroid,A
COPOD,0.1,18,0.1,5000,500,0.94,0.9975633181363117,0.03096886503044516,annthyroid,A
COPOD,0.1,19,0.1,5000,500,0.9,0.9970814921858804,0.03082191396970302,annthyroid,A
COPOD,0.1,20,0.1,5000,500,0.96,0.9975358620251695,0.029510646942071617,annthyroid,A
COPOD,0.1,21,0.1,5000,500,0.96,0.9983458173832694,0.028108016005717218,annthyroid,A
COPOD,0.1,22,0.1,5000,500,0.96,0.9973273491811093,0.026644967030733824,annthyroid,A
COPOD,0.1,23,0.1,5000,500,0.92,0.997944151776607,0.02933066093828529,annthyroid,A
COPOD,0.1,24,0.1,5000,500,0.86,0.9569732038928156,0.027885079034604132,annthyroid,A
COPOD,0.1,25,0.1,5000,500,0.94,0.9945227938282694,0.02518043201416731,annthyroid,A
COPOD,0.1,26,0.1,5000,500,0.94,0.9966943227772911,0.02646052197087556,annthyroid,A
COPOD,0.1,27,0.1,5000,500,0.92,0.9979731436979966,0.026323388912715018,annthyroid,A
COPOD,0.1,28,0.1,5000,500,0.94,0.9970396358743485,0.026230068993754685,annthyroid,A
COPOD,0.1,29,0.1,5000,500,0.96,0.9923588483350675,0.024478764971718192,annthyroid,A
COPOD,0.1,30,0.1,5000,500,0.98,0.9941094161549164,0.02772664395160973,annthyroid,A
COPOD,0.1,31,0.1,5000,500,0.94,0.998061464245857,0.03009094495791942,annthyroid,A
COPOD,0.1,32,0.1,5000,500,0.94,0.9953841093148744,0.030783366062678397,annthyroid,A
COPOD,0.1,33,0.1,5000,500,0.98,0.9957122388489554,0.03158610302489251,annthyroid,A
COPOD,0.1,34,0.1,5000,500,0.96,0.99639134521895,0.0312111540697515,annthyroid,A
COPOD,0.1,35,0.1,5000,500,0.86,0.9911647962350951,0.031022949027828872,annthyroid,A
COPOD,0.1,36,0.1,5000,500,0.9,0.9964120816483265,0.030021423008292913,annthyroid,A
COPOD,0.1,37,0.1,5000,500,0.9,0.9960138718641532,0.02960846503265202,annthyroid,A
COPOD,0.1,38,0.1,5000,500,0.94,0.9967660349089094,0.029780239914543927,annthyroid,A
COPOD,0.1,39,0.1,5000,500,0.96,0.9973687253486,0.031342406990006566,annthyroid,A
COPOD,0.1,40,0.1,5000,500,0.98,0.9979049835193732,0.034613596042618155,annthyroid,A
COPOD,0.1,41,0.1,5000,500,0.88,0.9912119324259023,0.036815352039411664,annthyroid,A
COPOD,0.1,42,0.1,5000,500,0.92,0.9939196236784947,0.04212584998458624,annthyroid,A
COPOD,0.1,43,0.1,5000,500,0.98,0.9977206625544256,0.04766258189920336,annthyroid,A
COPOD,0.1,44,0.1,5000,500,0.94,0.9938953352883173,0.04932481003925204,annthyroid,A
COPOD,0.1,45,0.1,5000,500,0.96,0.9942036871454104,0.04825420293491334,annthyroid,A
COPOD,0.1,46,0.1,5000,500,0.94,0.996694802620561,0.04497970500960946,annthyroid,A
COPOD,0.1,47,0.1,5000,500,0.96,0.9939246156984628,0.0381268709897995,annthyroid,A
COPOD,0.1,48,0.1,5000,500,0.98,0.996975411611286,0.03676422208081931,annthyroid,A
COPOD,0.1,49,0.1,5000,500,0.92,0.9922676490705963,0.03449827805161476,annthyroid,A
ECOD,0.1,0,0.1,5000,500,0.92,0.9969265475586644,0.03160744300112128,annthyroid,A
ECOD,0.1,1,0.1,5000,500,0.94,0.9967642109015258,0.03090002597309649,annthyroid,A
ECOD,0.1,2,0.1,5000,500,0.92,0.9946523946095784,0.02976537006907165,annthyroid,A
ECOD,0.1,3,0.1,5000,500,0.94,0.9973198610221506,0.025934099103324115,annthyroid,A
ECOD,0.1,4,0.1,5000,500,0.9,0.9924472657890631,0.02701430709566921,annthyroid,A
ECOD,0.1,5,0.1,5000,500,0.94,0.9955725580777149,0.028104257071390748,annthyroid,A
ECOD,0.1,6,0.1,5000,500,0.94,0.995621806487226,0.02977299492340535,annthyroid,A
ECOD,0.1,7,0.1,5000,500,0.96,0.9947622185460472,0.030021407059393823,annthyroid,A
ECOD,0.1,8,0.1,5000,500,0.9,0.9955095099302681,0.031001338036730886,annthyroid,A
ECOD,0.1,9,0.1,5000,500,0.88,0.991241403704377,0.029271555016748607,annthyroid,A
ECOD,0.1,10,0.1,5000,500,0.92,0.9930176040704162,0.03141154709737748,annthyroid,A
ECOD,0.1,11,0.1,5000,500,0.98,0.9972360529442118,0.031732647912576795,annthyroid,A
ECOD,0.1,12,0.1,5000,500,0.94,0.9960462239951148,0.03238970902748406,annthyroid,A
ECOD,0.1,13,0.1,5000,500,0.96,0.9958361753447011,0.034243709058500826,annthyroid,A
ECOD,0.1,14,0.1,5000,500,0.98,0.9948218111629684,0.03192339593078941,annthyroid,A
ECOD,0.1,15,0.1,5000,500,0.94,0.9966291381929498,0.03319278499111533,annthyroid,A
ECOD,0.1,16,0.1,5000,500,0.92,0.9970958922441717,0.032704554963856936,annthyroid,A
ECOD,0.1,17,0.1,5000,500,0.94,0.9943964573168591,0.031368213007226586,annthyroid,A
ECOD,0.1,18,0.1,5000,500,0.94,0.9972774289790325,0.03183031396474689,annthyroid,A
ECOD,0.1,19,0.1,5000,500,0.9,0.9966552504604539,0.03588105400558561,annthyroid,A
ECOD,0.1,20,0.1,5000,500,0.96,0.997176436570215,0.039602492935955524,annthyroid,A
ECOD,0.1,21,0.1,5000,500,0.92,0.998071832287329,0.045996084925718606,annthyroid,A
ECOD,0.1,22,0.1,5000,500,0.94,0.9975042777775229,0.052277758019044995,annthyroid,A
ECOD,0.1,23,0.1,5000,500,0.98,0.9980664562658249,0.05070424696896225,annthyroid,A
ECOD,0.1,24,0.1,5000,500,0.88,0.9909565718262874,0.047807427938096225,annthyroid,A
ECOD,0.1,25,0.1,5000,500,0.92,0.9946041061574217,0.045077432063408196,annthyroid,A
ECOD,0.1,26,0.1,5000,500,0.94,0.9965795063180252,0.03328639501705766,annthyroid,A
ECOD,0.1,27,0.1,5000,500,0.94,0.9978304871136751,0.03238390292972326,annthyroid,A
ECOD,0.1,28,0.1,5000,500,0.94,0.9966819384092198,0.03279528196435422,annthyroid,A
ECOD,0.1,29,0.1,5000,500,0.94,0.9922779199997004,0.03086786495987326,annthyroid,A
ECOD,0.1,30,0.1,5000,500,0.96,0.9938953352883173,0.030546649009920657,annthyroid,A
ECOD,0.1,31,0.1,5000,500,0.92,0.9969294277177108,0.03097224491648376,annthyroid,A
ECOD,0.1,32,0.1,5000,500,0.9,0.9953434051501041,0.031300875009037554,annthyroid,A
ECOD,0.1,33,0.1,5000,500,1.0,0.9938508874035494,0.030770696001127362,annthyroid,A
ECOD,0.1,34,0.1,5000,500,0.92,0.9964063212802919,0.03149575006682426,annthyroid,A
ECOD,0.1,35,0.1,5000,500,0.9,0.9892823246148501,0.03121145791374147,annthyroid,A
ECOD,0.1,36,0.1,5000,500,0.92,0.9962266089064356,0.031201474950648844,annthyroid,A
ECOD,0.1,37,0.1,5000,500,0.98,0.9955668940547872,0.03361630195286125,annthyroid,A
ECOD,0.1,38,0.1,5000,500,0.94,0.9968776112856333,0.049733166000805795,annthyroid,A
ECOD,0.1,39,0.1,5000,500,0.94,0.9970682200617923,0.04636072099674493,annthyroid,A
ECOD,0.1,40,0.1,5000,500,0.94,0.9976316704130018,0.040472269989550114,annthyroid,A
ECOD,0.1,41,0.1,5000,500,0.88,0.9895329816295098,0.03761470504105091,annthyroid,A
ECOD,0.1,42,0.1,5000,500,0.94,0.9946551786207144,0.039777197991497815,annthyroid,A
ECOD,0.1,43,0.1,5000,500,0.96,0.9977774947899384,0.041372673003934324,annthyroid,A
ECOD,0.1,44,0.1,5000,500,0.96,0.9922614086741823,0.058957881992682815,annthyroid,A
ECOD,0.1,45,0.1,5000,500,0.92,0.9932425310239729,0.04803951596841216,annthyroid,A
ECOD,0.1,46,0.1,5000,500,0.94,0.9966992186384369,0.04741671495139599,annthyroid,A
ECOD,0.1,47,0.1,5000,500,0.92,0.9930505322021286,0.05467369896359742,annthyroid,A
ECOD,0.1,48,0.1,5000,500,0.94,0.9961685283062919,0.0787398429820314,annthyroid,A
ECOD,0.1,49,0.1,5000,500,0.94,0.9917884151536606,0.10677450289949775,annthyroid,A
HBOS,0.1,0,0.1,5000,500,0.76,0.8072690213568979,0.0131853639613837,annthyroid,A
HBOS,0.1,1,0.1,5000,500,0.8,0.811141134503649,0.0079529540380463,annthyroid,A
HBOS,0.1,2,0.1,5000,500,0.8,0.8395457062463605,0.00969229091424495,annthyroid,A
HBOS,0.1,3,0.1,5000,500,0.8,0.8167905372811776,0.009754442027769983,annthyroid,A
HBOS,0.1,4,0.1,5000,500,0.78,0.817097847088602,0.007851859088987112,annthyroid,A
HBOS,0.1,5,0.1,5000,500,0.7524752475247525,0.7646167804464028,0.006545273936353624,annthyroid,A
HBOS,0.1,6,0.1,5000,500,0.78,0.8157315249217417,0.005991642945446074,annthyroid,A
HBOS,0.1,7,0.1,5000,500,0.76,0.7776430012825929,0.004628589027561247,annthyroid,A
HBOS,0.1,8,0.1,5000,500,0.78,0.8052159906865495,0.005328669096343219,annthyroid,A
HBOS,0.1,9,0.1,5000,500,0.8514851485148515,0.9128464110663081,0.005386214004829526,annthyroid,A
HBOS,0.1,10,0.1,5000,500,0.82,0.8318570004660921,0.005208604037761688,annthyroid,A
HBOS,0.1,11,0.1,5000,500,0.74,0.7936708433685801,0.00514679797925055,annthyroid,A
HBOS,0.1,12,0.1,5000,500,0.72,0.8441863528024253,0.004503885982558131,annthyroid,A
HBOS,0.1,13,0.1,5000,500,0.74,0.8002730093948307,0.00641229294706136,annthyroid,A
HBOS,0.1,14,0.1,5000,500,0.78,0.7931077221033498,0.005300906952470541,annthyroid,A
HBOS,0.1,15,0.1,5000,500,0.7920792079207921,0.8301036512050998,0.004571032011881471,annthyroid,A
HBOS,0.1,16,0.1,5000,500,0.86,0.9432141110685184,0.005127732059918344,annthyroid,A
HBOS,0.1,17,0.1,5000,500,0.78,0.8325523192855498,0.004647576017305255,annthyroid,A
HBOS,0.1,18,0.1,5000,500,0.803921568627451,0.7581882007378801,0.005218251026235521,annthyroid,A
HBOS,0.1,19,0.1,5000,500,0.8,0.7569703098129729,0.004451213055290282,annthyroid,A
HBOS,0.1,20,0.1,5000,500,0.72,0.8176426581067238,0.004447031999006867,annthyroid,A
HBOS,0.1,21,0.1,5000,500,0.74,0.8208222641874513,0.004582709050737321,annthyroid,A
HBOS,0.1,22,0.1,5000,500,0.88,0.7964626076954774,0.0041562189580872655,annthyroid,A
HBOS,0.1,23,0.1,5000,500,0.8,0.8047382677598562,0.004203128046356142,annthyroid,A
HBOS,0.1,24,0.1,5000,500,0.7128712871287128,0.8613540905097845,0.0043501799227669835,annthyroid,A
HBOS,0.1,25,0.1,5000,500,0.76,0.7507760662181404,0.004311437951400876,annthyroid,A
HBOS,0.1,26,0.1,5000,500,0.76,0.8038048421922054,0.004189189989119768,annthyroid,A
HBOS,0.1,27,0.1,5000,500,0.8,0.8266570480791198,0.004202118958346546,annthyroid,A
HBOS,0.1,28,0.1,5000,500,0.7326732673267327,0.8203920474095697,0.004314683028496802,annthyroid,A
HBOS,0.1,29,0.1,5000,500,0.82,0.832375041509963,0.004344889079220593,annthyroid,A
HBOS,0.1,30,0.1,5000,500,0.8514851485148515,0.8556202593298685,0.003965476993471384,annthyroid,A
HBOS,0.1,31,0.1,5000,500,0.86,0.79850162564311,0.0038517770590260625,annthyroid,A
HBOS,0.1,32,0.1,5000,500,0.78,0.8627510222966963,0.003978212014771998,annthyroid,A
HBOS,0.1,33,0.1,5000,500,0.76,0.770502866225572,0.0037482460029423237,annthyroid,A
HBOS,0.1,34,0.1,5000,500,0.76,0.7631353245380079,0.003931605024263263,annthyroid,A
HBOS,0.1,35,0.1,5000,500,0.74,0.7815116883800745,0.0037863049656152725,annthyroid,A
HBOS,0.1,36,0.1,5000,500,0.82,0.787584999819556,0.0038560449611395597,annthyroid,A
HBOS,0.1,37,0.1,5000,500,0.78,0.8177181459606301,0.0036773330066353083,annthyroid,A
HBOS,0.1,38,0.1,5000,500,0.8,0.8591823929909902,0.0037852919194847345,annthyroid,A
HBOS,0.1,39,0.1,5000,500,0.74,0.8274346999668604,0.0037716160295531154,annthyroid,A
HBOS,0.1,40,0.1,5000,500,0.74,0.8354264388106085,0.0038352879928424954,annthyroid,A
HBOS,0.1,41,0.1,5000,500,0.84,0.9123599724936413,0.003709103912115097,annthyroid,A
HBOS,0.1,42,0.1,5000,500,0.76,0.7643852607737679,0.0037267779698595405,annthyroid,A
HBOS,0.1,43,0.1,5000,500,0.7524752475247525,0.843055366047349,0.003670278936624527,annthyroid,A
HBOS,0.1,44,0.1,5000,500,0.76,0.7960296968489923,0.003735434031113982,annthyroid,A
HBOS,0.1,45,0.1,5000,500,0.72,0.7687506973038943,0.003855904098600149,annthyroid,A
HBOS,0.1,46,0.1,5000,500,0.76,0.8183537091591875,0.0035397540777921677,annthyroid,A
HBOS,0.1,47,0.1,5000,500,0.76,0.7826033302820877,0.0035589089384302497,annthyroid,A
HBOS,0.1,48,0.1,5000,500,0.72,0.7872868811172199,0.003460753010585904,annthyroid,A
HBOS,0.1,49,0.1,5000,500,0.76,0.7755265586395421,0.003914932021871209,annthyroid,A
IForest,0.1,0,0.1,5000,500,0.88,0.9775129649724821,0.3762481310404837,annthyroid,A
IForest,0.1,1,0.1,5000,500,0.9,0.9788928745583563,0.5311180629068986,annthyroid,A
IForest,0.1,2,0.1,5000,500,0.92,0.9769523238092952,0.36276415700558573,annthyroid,A
IForest,0.1,3,0.1,5000,500,0.86,0.9704577989951446,0.5641478809993714,annthyroid,A
IForest,0.1,4,0.1,5000,500,0.92,0.9641923367693471,0.3982772449962795,annthyroid,A
IForest,0.1,5,0.1,5000,500,0.9,0.9730474108959192,0.5707183460472152,annthyroid,A
IForest,0.1,6,0.1,5000,500,0.86,0.9717049428197713,0.3847691520350054,annthyroid,A
IForest,0.1,7,0.1,5000,500,0.9,0.9779427576535353,0.557970907073468,annthyroid,A
IForest,0.1,8,0.1,5000,500,0.88,0.9713318853275412,0.3589829329866916,annthyroid,A
IForest,0.1,9,0.1,5000,500,0.92,0.9767239355439888,0.4817213909700513,annthyroid,A
IForest,0.1,10,0.1,5000,500,0.92,0.9595155820623282,0.45270029501989484,annthyroid,A
IForest,0.1,11,0.1,5000,500,0.92,0.968811971247885,0.399328351020813,annthyroid,A
IForest,0.1,12,0.1,5000,500,0.88,0.9555754111030741,0.4958797690924257,annthyroid,A
IForest,0.1,13,0.1,5000,500,0.9,0.975685790743163,0.3705692689400166,annthyroid,A
IForest,0.1,14,0.1,5000,500,0.94,0.9629146676586706,0.5095612169243395,annthyroid,A
IForest,0.1,15,0.1,5000,500,0.94,0.9730230942653678,0.3922054839786142,annthyroid,A
IForest,0.1,16,0.1,5000,500,0.86,0.9731932354862172,0.5785480450140312,annthyroid,A
IForest,0.1,17,0.1,5000,500,0.88,0.9646976562488565,0.37531868799123913,annthyroid,A
IForest,0.1,18,0.1,5000,500,0.9,0.9660322784986634,0.4838187530403957,annthyroid,A
IForest,0.1,19,0.1,5000,500,0.88,0.9699533183710327,0.4075014010304585,annthyroid,A
IForest,0.1,20,0.1,5000,500,0.9,0.9753756123204785,0.3914895380148664,annthyroid,A
IForest,0.1,21,0.1,5000,500,0.92,0.9793745094980381,0.5166728779440746,annthyroid,A
IForest,0.1,22,0.1,5000,500,0.84,0.9775479069585311,0.3900146840605885,annthyroid,A
IForest,0.1,23,0.1,5000,500,0.88,0.9657499413557625,0.6151745050447062,annthyroid,A
IForest,0.1,24,0.1,5000,500,0.94,0.9762002802299279,0.38465193496085703,annthyroid,A
IForest,0.1,25,0.1,5000,500,0.86,0.9544393675705597,0.42355992004740983,annthyroid,A
IForest,0.1,26,0.1,5000,500,0.92,0.9704181536726146,0.37658280797768384,annthyroid,A
IForest,0.1,27,0.1,5000,500,0.94,0.9723412060457692,0.39884891198016703,annthyroid,A
IForest,0.1,28,0.1,5000,500,0.92,0.9762872308724977,0.3846314389957115,annthyroid,A
IForest,0.1,29,0.1,5000,500,0.92,0.9772155759408707,0.36909827298950404,annthyroid,A
IForest,0.1,30,0.1,5000,500,0.92,0.9711813553421262,0.4211968929739669,annthyroid,A
IForest,0.1,31,0.1,5000,500,0.96,0.9733034452137808,0.3758076810045168,annthyroid,A
IForest,0.1,32,0.1,5000,500,0.92,0.963287746507704,0.4305440119933337,annthyroid,A
IForest,0.1,33,0.1,5000,500,0.9,0.9610257622322854,0.3995350969489664,annthyroid,A
IForest,0.1,34,0.1,5000,500,0.9,0.9816257167389356,0.34805415803566575,annthyroid,A
IForest,0.1,35,0.1,5000,500,0.9,0.9818492065255879,0.43851683801040053,annthyroid,A
IForest,0.1,36,0.1,5000,500,0.94,0.9752030762171788,0.3627864340087399,annthyroid,A
IForest,0.1,37,0.1,5000,500,0.9,0.9713273719332015,0.42864812503103167,annthyroid,A
IForest,0.1,38,0.1,5000,500,0.9,0.9757544532721338,0.388222491950728,annthyroid,A
IForest,0.1,39,0.1,5000,500,0.9,0.976847394278252,0.38152473501395434,annthyroid,A
IForest,0.1,40,0.1,5000,500,0.9,0.9804552808829768,0.4494158709421754,annthyroid,A
IForest,0.1,41,0.1,5000,500,0.86,0.9645244003947728,0.36880045803263783,annthyroid,A
IForest,0.1,42,0.1,5000,500,0.86,0.9734692378769515,0.43205618392676115,annthyroid,A
IForest,0.1,43,0.1,5000,500,0.94,0.9778808363381858,0.4039132029283792,annthyroid,A
IForest,0.1,44,0.1,5000,500,0.88,0.9631500588314381,0.38943569792900234,annthyroid,A
IForest,0.1,45,0.1,5000,500,0.82,0.9779853765445927,0.46436280896887183,annthyroid,A
IForest,0.1,46,0.1,5000,500,0.9,0.9604766400094387,0.36580376408528537,annthyroid,A
IForest,0.1,47,0.1,5000,500,0.88,0.9713683654734618,0.4146275050006807,annthyroid,A
IForest,0.1,48,0.1,5000,500,0.92,0.9780117094082431,0.3757796719437465,annthyroid,A
IForest,0.1,49,0.1,5000,500,0.88,0.959816735266941,0.39176463696639985,annthyroid,A
LOF,0.1,0,0.1,5000,500,0.54,0.6136614121013962,0.18180444301106036,annthyroid,A
LOF,0.1,1,0.1,5000,500,0.62,0.631198442240057,0.1496995179913938,annthyroid,A
LOF,0.1,2,0.1,5000,500,0.52,0.645520917068673,0.13810029497835785,annthyroid,A
LOF,0.1,3,0.1,5000,500,0.64,0.6138008008592998,0.1365611309884116,annthyroid,A
LOF,0.1,4,0.1,5000,500,0.56,0.6444775213775461,0.13731336197815835,annthyroid,A
LOF,0.1,5,0.1,5000,500,0.6,0.6209744337045076,0.14622990100178868,annthyroid,A
LOF,0.1,6,0.1,5000,500,0.6,0.641101235791373,0.14493846206460148,annthyroid,A
LOF,0.1,7,0.1,5000,500,0.64,0.6789729751407662,0.17787884699646384,annthyroid,A
LOF,0.1,8,0.1,5000,500,0.64,0.6349436597746391,0.1435931340092793,annthyroid,A
LOF,0.1,9,0.1,5000,500,0.56,0.5883416710494966,0.14486350596416742,annthyroid,A
LOF,0.1,10,0.1,5000,500,0.66,0.660005487382477,0.1404102670494467,annthyroid,A
LOF,0.1,11,0.1,5000,500,0.64,0.6044407857631431,0.13730462302919477,annthyroid,A
LOF,0.1,12,0.1,5000,500,0.56,0.6301244227436633,0.14070102502591908,annthyroid,A
LOF,0.1,13,0.1,5000,500,0.6,0.6682993452365654,0.1578461150638759,annthyroid,A
LOF,0.1,14,0.1,5000,500,0.6,0.6328126736257035,0.17957088095135987,annthyroid,A
LOF,0.1,15,0.1,5000,500,0.62,0.6629208111438422,0.1401256249519065,annthyroid,A
LOF,0.1,16,0.1,5000,500,0.58,0.6570413154722368,0.1312195610953495,annthyroid,A
LOF,0.1,17,0.1,5000,500,0.68,0.6542665358757316,0.1412476620171219,annthyroid,A
LOF,0.1,18,0.1,5000,500,0.7,0.6022322442896989,0.14162639202550054,annthyroid,A
LOF,0.1,19,0.1,5000,500,0.6,0.6368142098239213,0.14021297299768776,annthyroid,A
LOF,0.1,20,0.1,5000,500,0.64,0.6187193845760687,0.15665641508530825,annthyroid,A
LOF,0.1,21,0.1,5000,500,0.6,0.658930283535461,0.15809422999154776,annthyroid,A
LOF,0.1,22,0.1,5000,500,0.62,0.6763713301840566,0.13877211895305663,annthyroid,A
LOF,0.1,23,0.1,5000,500,0.58,0.6819298804521569,0.13582958991173655,annthyroid,A
LOF,0.1,24,0.1,5000,500,0.52,0.6534253970660081,0.1407643749844283,annthyroid,A
LOF,0.1,25,0.1,5000,500,0.7,0.6466004894387812,0.1470388020388782,annthyroid,A
LOF,0.1,26,0.1,5000,500,0.58,0.633446258595876,0.1443120890762657,annthyroid,A
LOF,0.1,27,0.1,5000,500,0.54,0.6733293021167249,0.18072435504291207,annthyroid,A
LOF,0.1,28,0.1,5000,500,0.62,0.6622342642987921,0.1579701480222866,annthyroid,A
LOF,0.1,29,0.1,5000,500,0.64,0.7067744987986999,0.14343884494155645,annthyroid,A
LOF,0.1,30,0.1,5000,500,0.66,0.6523545440442131,0.14114805101417005,annthyroid,A
LOF,0.1,31,0.1,5000,500,0.64,0.6343667431413783,0.1435873609734699,annthyroid,A
LOF,0.1,32,0.1,5000,500,0.66,0.6700413524083871,0.14387339598033577,annthyroid,A
LOF,0.1,33,0.1,5000,500,0.58,0.5777161305948972,0.14739541697781533,annthyroid,A
LOF,0.1,34,0.1,5000,500,0.62,0.6099497742706608,0.18170830805320293,annthyroid,A
LOF,0.1,35,0.1,5000,500,0.56,0.6513416282631105,0.13701405806932598,annthyroid,A
LOF,0.1,36,0.1,5000,500,0.56,0.6748480115883988,0.1259460560977459,annthyroid,A
LOF,0.1,37,0.1,5000,500,0.64,0.6511869716333487,0.12812991009559482,annthyroid,A
LOF,0.1,38,0.1,5000,500,0.58,0.6701893050953937,0.13166584901046008,annthyroid,A
LOF,0.1,39,0.1,5000,500,0.6,0.6349032260882591,0.14853191503789276,annthyroid,A
LOF,0.1,40,0.1,5000,500,0.56,0.6526931374310917,0.1424023520667106,annthyroid,A
LOF,0.1,41,0.1,5000,500,0.66,0.6583045366160732,0.16694768704473972,annthyroid,A
LOF,0.1,42,0.1,5000,500,0.58,0.6488469141046359,0.14373129897285253,annthyroid,A
LOF,0.1,43,0.1,5000,500,0.56,0.6914105777992885,0.12368118297308683,annthyroid,A
LOF,0.1,44,0.1,5000,500,0.6,0.6591013878608515,0.12235676497220993,annthyroid,A
LOF,0.1,45,0.1,5000,500,0.56,0.6434148229627608,0.12696422496810555,annthyroid,A
LOF,0.1,46,0.1,5000,500,0.6,0.6497948999402235,0.13944524503313005,annthyroid,A
LOF,0.1,47,0.1,5000,500,0.66,0.666673738695295,0.14243610901758075,annthyroid,A
LOF,0.1,48,0.1,5000,500,0.54,0.6274810341623158,0.1728126360103488,annthyroid,A
LOF,0.1,49,0.1,5000,500,0.64,0.643730235618103,0.1479943279409781,annthyroid,A
KNN,0.1,0,0.1,5000,500,0.76,0.8407955643760249,0.044768563006073236,annthyroid,A
KNN,0.1,1,0.1,5000,500,0.78,0.8475738222573702,0.04393070808146149,annthyroid,A
KNN,0.1,2,0.1,5000,500,0.78,0.8461222139940787,0.04012187197804451,annthyroid,A
KNN,0.1,3,0.1,5000,500,0.82,0.850253440099976,0.0426568720722571,annthyroid,A
KNN,0.1,4,0.1,5000,500,0.8,0.8370500068761104,0.04421491001266986,annthyroid,A
KNN,0.1,5,0.1,5000,500,0.8,0.8227615944199753,0.04274175502359867,annthyroid,A
KNN,0.1,6,0.1,5000,500,0.78,0.8422306283963698,0.037769819027744234,annthyroid,A
KNN,0.1,7,0.1,5000,500,0.76,0.8556928312127148,0.03871054796036333,annthyroid,A
KNN,0.1,8,0.1,5000,500,0.84,0.8555053702425205,0.03914605698082596,annthyroid,A
KNN,0.1,9,0.1,5000,500,0.82,0.8130648234507617,0.04246902803424746,annthyroid,A
KNN,0.1,10,0.1,5000,500,0.84,0.855383892058093,0.04474571498576552,annthyroid,A
KNN,0.1,11,0.1,5000,500,0.8,0.8274857126100349,0.044403084088116884,annthyroid,A
KNN,0.1,12,0.1,5000,500,0.7,0.8515565633470417,0.04461856198031455,annthyroid,A
KNN,0.1,13,0.1,5000,500,0.84,0.8409873656442391,0.044845950906164944,annthyroid,A
KNN,0.1,14,0.1,5000,500,0.82,0.8135570578879292,0.042230000952258706,annthyroid,A
KNN,0.1,15,0.1,5000,500,0.84,0.8524145374714927,0.04400685802102089,annthyroid,A
KNN,0.1,16,0.1,5000,500,0.8,0.8508819155320672,0.051823720918037,annthyroid,A
KNN,0.1,17,0.1,5000,500,0.8,0.8590642929590872,0.06266107503324747,annthyroid,A
KNN,0.1,18,0.1,5000,500,0.78,0.8533154308426562,0.05389824800658971,annthyroid,A
