method,p,K,rep,n_full,n_sample_target,n_sample_actual,rho_srs,rho_tilde_srs,rho_cluster,rho_tilde_cluster,rho_icc,deff,time_total_s,error,dataset,tier,method_class
BoxPlot,0.1,20,4,49097,4909,4909.0,1.0,0.9983843258996248,1.0,0.9991977449182768,0.9898173227496101,242.96084454614217,1.7469409260083921,,shuttle,T3,I
BoxPlot,0.1,20,5,49097,4909,4909.0,1.0,0.9999999999999999,1.0,0.9979131277990427,0.9898690681851635,242.97349371786322,2.21261416800553,,shuttle,T3,I
BoxPlot,0.1,20,6,49097,4909,4909.0,1.0,1.0,1.0,0.9994865025254251,0.9897986431304733,242.95627831324418,1.6189448169898242,,shuttle,T3,I
BoxPlot,0.1,20,7,49097,4909,4909.0,1.0,0.9978414334487883,1.0,0.9984123466740225,0.9897112727495379,242.93492062362452,1.6969754950259812,,shuttle,T3,I
BoxPlot,0.1,20,8,49097,4909,4909.0,1.0,0.9984479974657061,1.0,0.999766259232299,0.9898442465694086,242.96742607389191,2.111177165992558,,shuttle,T3,I
BoxPlot,0.1,20,9,49097,4909,4909.0,1.0,0.9999999909845153,1.0,0.9984119415350367,0.9898502151014377,242.96888508154643,1.929100699024275,,shuttle,T3,I
BoxPlot,0.2,20,0,49097,9819,9819.0,1.0,1.0,1.0,1.0,0.9791608633499698,480.73986499831767,1.7322175650042482,,shuttle,T3,I
BoxPlot,0.2,20,1,49097,9819,9819.0,1.0,1.0,1.0,0.9988497445776026,0.9799575851473075,481.1302188429233,1.439485678973142,,shuttle,T3,I
BoxPlot,0.2,20,2,49097,9819,9819.0,1.0,0.9991214049122016,1.0,0.9990969784839608,0.9799536057235968,481.12826912427624,1.896815413958393,,shuttle,T3,I
BoxPlot,0.2,20,3,49097,9819,9819.0,1.0,1.0,1.0,0.9992074390848756,0.9798700496817552,481.0873308415759,2.1376694529899396,,shuttle,T3,I
BoxPlot,0.2,20,4,49097,9819,9819.0,1.0,0.9999999999999999,1.0,0.9991252721801518,0.9799036501219371,481.1037933772431,2.211105036025401,,shuttle,T3,I
BoxPlot,0.2,20,5,49097,9819,9819.0,1.0,0.9999999999999999,1.0,0.9991510600369307,0.9799997973923082,481.15090073236144,1.7286963110091165,,shuttle,T3,I
BoxPlot,0.2,20,6,49097,9819,9819.0,1.0,0.9982551061399854,1.0,0.9983109877797292,0.979863492146059,481.0841179769616,1.6902785369893536,,shuttle,T3,I
BoxPlot,0.2,20,7,49097,9819,9819.0,1.0,0.9982393125475717,1.0,0.9995755944801449,0.9796959891337408,481.0020498760763,2.0040270629688166,,shuttle,T3,I
BoxPlot,0.2,20,8,49097,9819,9819.0,1.0,0.998163431431573,1.0,0.9983569666037625,0.9799533128381859,481.1281256250692,2.222641553962603,,shuttle,T3,I
BoxPlot,0.2,20,9,49097,9819,9819.0,1.0,1.0,1.0,0.999069837344382,0.979967917194846,481.13528102961476,1.7050738880061544,,shuttle,T3,I
MAD,0.05,5,0,49097,2454,2454.0,1.0,1.0,1.0,1.0,0.6852704046322731,336.6454441888874,0.4728703150176443,,shuttle,T3,I
MAD,0.05,5,1,49097,2454,2454.0,1.0,1.0,1.0,0.9999999754115817,0.6840903621149975,336.0674593639258,0.6121960930177011,,shuttle,T3,I
MAD,0.05,5,2,49097,2454,2454.0,1.0,1.0,1.0,0.9999999999999999,0.6840169525698456,336.0315033687104,0.6712689379928634,,shuttle,T3,I
MAD,0.05,5,3,49097,2454,2454.0,1.0,0.9999999999999999,1.0,0.9999999403929609,0.6839623372041692,336.0047527626021,0.39938846603035927,,shuttle,T3,I
MAD,0.05,5,4,49097,2454,2454.0,1.0,0.9996367389004028,1.0,0.9999999371171638,0.6840903621149975,336.0674593639258,0.6264838890056126,,shuttle,T3,I
MAD,0.05,5,5,49097,2454,2454.0,1.0,0.9999957200655187,1.0,0.9998543181238403,0.6852717566054723,336.6461063853604,0.5815718889934942,,shuttle,T3,I
MAD,0.05,5,6,49097,2454,2454.0,1.0,0.9994566741492598,1.0,0.9999998904581134,0.6839603642151046,336.00378639255825,0.7623469209647737,,shuttle,T3,I
MAD,0.05,5,7,49097,2454,2454.0,1.0,0.9999999477778713,1.0,1.0,0.684090354733711,336.06745574857166,0.9929508690256625,,shuttle,T3,I
MAD,0.05,5,8,49097,2454,2454.0,1.0,1.0,1.0,0.9995283292397935,0.6864185260786861,337.2077940733405,0.8163368430105038,,shuttle,T3,I
MAD,0.05,5,9,49097,2454,2454.0,1.0,0.999488839251824,1.0,0.9995203062310566,0.6840903621149975,336.0674593639258,0.7303476940141991,,shuttle,T3,I
MAD,0.1,5,0,49097,4909,4909.0,1.0,1.0,1.0,0.9999999999999999,0.6671725519518718,655.3628389543958,0.5256192819797434,,shuttle,T3,I
MAD,0.1,5,1,49097,4909,4909.0,1.0,1.0,1.0,1.0,0.6665754462341378,654.7771976664422,0.7594603229663335,,shuttle,T3,I
MAD,0.1,5,2,49097,4909,4909.0,1.0,0.9999999574454183,1.0,0.9999999999999999,0.6665312087415631,654.7338095337251,0.4758855439722538,,shuttle,T3,I
MAD,0.1,5,3,49097,4909,4909.0,1.0,0.9999999999999999,1.0,1.0,0.6664797085361176,654.6832981322241,0.6313591359648854,,shuttle,T3,I
MAD,0.1,5,4,49097,4909,4909.0,1.0,1.0,1.0,0.9999998985204179,0.6665754462341378,654.7771976664422,0.6194341219961643,,shuttle,T3,I
MAD,0.1,5,5,49097,4909,4909.0,1.0,0.9999999999999999,1.0,0.9999998176308161,0.6671731711480597,655.363446262017,0.5748443280463107,,shuttle,T3,I
MAD,0.1,5,6,49097,4909,4909.0,1.0,1.0,1.0,0.9999998661252923,0.6664785670686919,654.682178580973,0.6590805029845797,,shuttle,T3,I
MAD,0.1,5,7,49097,4909,4909.0,1.0,0.9999996737041665,1.0,0.9999999946294281,0.6665754419326057,654.7771934474996,0.5509748559561558,,shuttle,T3,I
MAD,0.1,5,8,49097,4909,4909.0,1.0,1.0,1.0,0.9999998257047945,0.6677514331980601,655.9306056806573,0.5919791759806685,,shuttle,T3,I
MAD,0.1,5,9,49097,4909,4909.0,1.0,0.9994786130399372,1.0,0.9999997833803325,0.6665754462341378,654.7771976664422,0.724784741003532,,shuttle,T3,I
MAD,0.2,5,0,49097,9819,9819.0,1.0,0.9999999999999999,1.0,0.9999997680273488,0.6478670352481322,1272.633416785034,0.6344629130326211,,shuttle,T3,I
MAD,0.2,5,1,49097,9819,9819.0,1.0,1.0,1.0,1.0,0.6475708523278964,1272.052068949195,0.6496422270429321,,shuttle,T3,I
MAD,0.2,5,2,49097,9819,9819.0,1.0,0.9999999999999999,1.0,1.0,0.6475470612451931,1272.005371812065,0.7014970710151829,,shuttle,T3,I
MAD,0.2,5,3,49097,9819,9819.0,1.0,1.0,1.0,0.9999999999999999,0.6474743905316527,1271.8627337355279,0.5029474439797923,,shuttle,T3,I
MAD,0.2,5,4,49097,9819,9819.0,1.0,0.9999999999999999,1.0,0.9999999999999999,0.6475708523278964,1272.052068949195,0.8098150109872222,,shuttle,T3,I
MAD,0.2,5,5,49097,9819,9819.0,1.0,1.0,1.0,1.0,0.6478673430805879,1272.6340209985779,0.8677612929604948,,shuttle,T3,I
MAD,0.2,5,6,49097,9819,9819.0,1.0,0.9999999999999999,1.0,1.0,0.6474738176204873,1271.8616092254924,1.0197490670252591,,shuttle,T3,I
MAD,0.2,5,7,49097,9819,9819.0,1.0,1.0,1.0,1.0,0.6475708604001774,1272.052084793468,1.7390177859924734,,shuttle,T3,I
MAD,0.2,5,8,49097,9819,9819.0,1.0,0.9999999999999999,1.0,1.0,0.6481472346365827,1273.1833921446846,1.1042631149757653,,shuttle,T3,I
MAD,0.2,5,9,49097,9819,9819.0,1.0,1.0,1.0,1.0,0.6475708523278964,1272.052068949195,0.6955037120496854,,shuttle,T3,I
MAD,0.05,10,0,49097,2454,2454.0,1.0,1.0,1.0,0.9999999340115496,0.9820791147019308,241.02013563315188,0.9192177150398493,,shuttle,T3,I
MAD,0.05,10,1,49097,2454,2454.0,1.0,1.0,1.0,0.9999999999999999,0.9831369024069418,241.2786589482566,1.1899272419977933,,shuttle,T3,I
MAD,0.05,10,2,49097,2454,2454.0,1.0,1.0,1.0,1.0,0.9859664502283617,241.97020043581162,1.1749673099839129,,shuttle,T3,I
MAD,0.05,10,3,49097,2454,2454.0,1.0,0.9999999999999999,1.0,0.9995570850514771,0.9852891036156153,241.80465692365638,0.8677732910146005,,shuttle,T3,I
MAD,0.05,10,4,49097,2454,2454.0,1.0,0.9996367389004028,1.0,0.9999999361258126,0.9831374595586584,241.2787951161361,0.9520322859752923,,shuttle,T3,I
MAD,0.05,10,5,49097,2454,2454.0,1.0,0.9999957200655187,1.0,0.9998971819152784,0.9859242237838087,241.95988029276285,1.094821116013918,,shuttle,T3,I
MAD,0.05,10,6,49097,2454,2454.0,1.0,0.9994566741492598,1.0,0.9999998617723751,0.9859537080447053,241.96708624612597,1.1352037130272947,,shuttle,T3,I
MAD,0.05,10,7,49097,2454,2454.0,1.0,0.9999999477778713,1.0,0.9999942033548047,0.98249423449929,241.12159091162647,0.9594832290313207,,shuttle,T3,I
MAD,0.05,10,8,49097,2454,2454.0,1.0,1.0,1.0,1.0,0.9842859650063891,241.5594898475615,1.0997797950403765,,shuttle,T3,I
MAD,0.05,10,9,49097,2454,2454.0,1.0,0.999488839251824,1.0,0.9999999864909891,0.9853035171000278,241.8081795792468,1.1221362209762447,,shuttle,T3,I
MAD,0.1,10,0,49097,4909,4909.0,1.0,1.0,1.0,1.0,0.9654422485636284,473.9701575713215,1.0966472700238228,,shuttle,T3,I
MAD,0.1,10,1,49097,4909,4909.0,1.0,1.0,1.0,0.9999999999999999,0.9672543011411262,474.8578821290377,1.020687877025921,,shuttle,T3,I
MAD,0.1,10,2,49097,4909,4909.0,1.0,0.9999999574454183,1.0,0.9999999999999999,0.9724624366465088,477.40934771312465,1.1120738669997081,,shuttle,T3,I
MAD,0.1,10,3,49097,4909,4909.0,1.0,0.9999999999999999,1.0,0.9999998715112828,0.9711486307864343,476.76571422227414,0.9830379630438983,,shuttle,T3,I
MAD,0.1,10,4,49097,4909,4909.0,1.0,1.0,1.0,1.0,0.9672553087984104,474.85837578034125,1.2093335199751891,,shuttle,T3,I
MAD,0.1,10,5,49097,4909,4909.0,1.0,0.9999999999999999,1.0,0.9999997888089436,0.972381944876417,477.3699147949567,0.9527884830022231,,shuttle,T3,I
MAD,0.1,10,6,49097,4909,4909.0,1.0,1.0,1.0,0.9999999999999999,0.9724397977343844,477.3982569100749,0.8564095350448042,,shuttle,T3,I
MAD,0.1,10,7,49097,4909,4909.0,1.0,0.9999996737041665,1.0,1.0,0.9660070410249683,474.2468493981319,1.3912589080282487,,shuttle,T3,I
MAD,0.1,10,8,49097,4909,4909.0,1.0,1.0,1.0,0.9999999781731351,0.9693473999366987,475.8832912289887,1.1794941729749553,,shuttle,T3,I
MAD,0.1,10,9,49097,4909,4909.0,1.0,0.9994786130399372,1.0,1.0,0.9711755119917996,476.7788833247826,1.092295796959661,,shuttle,T3,I
MAD,0.2,10,0,49097,9819,9819.0,1.0,0.9999999999999999,1.0,1.0,0.935341139206967,918.476123448114,0.9754868799936958,,shuttle,T3,I
MAD,0.2,10,1,49097,9819,9819.0,1.0,1.0,1.0,1.0,0.9380303544249379,921.1139746554215,1.1703605970251374,,shuttle,T3,I
MAD,0.2,10,2,49097,9819,9819.0,1.0,0.9999999999999999,1.0,1.0,0.9469050764263112,929.8191894665686,1.230318781977985,,shuttle,T3,I
MAD,0.2,10,3,49097,9819,9819.0,1.0,1.0,1.0,1.0,0.944431045730968,927.3924127575066,1.1778740220470354,,shuttle,T3,I
MAD,0.2,10,4,49097,9819,9819.0,1.0,0.9999999999999999,1.0,0.9999999999999999,0.9380319830552892,921.1155721789332,0.7330830709543079,,shuttle,T3,I
MAD,0.2,10,5,49097,9819,9819.0,1.0,1.0,1.0,1.0,0.9467587960737421,929.6757030687337,1.2174627740168944,,shuttle,T3,I
MAD,0.2,10,6,49097,9819,9819.0,1.0,0.9999999999999999,1.0,0.9999999999999999,0.9468701948907281,929.7849741683152,1.2721833499963395,,shuttle,T3,I
MAD,0.2,10,7,49097,9819,9819.0,1.0,1.0,1.0,0.9999999999999999,0.9356788846434871,918.8074179467965,1.1630503030028194,,shuttle,T3,I
MAD,0.2,10,8,49097,9819,9819.0,1.0,0.9999999999999999,1.0,1.0,0.9414998435762895,924.5171965639823,1.0984293579822406,,shuttle,T3,I
MAD,0.2,10,9,49097,9819,9819.0,1.0,1.0,1.0,0.9999998473390325,0.9444776664909893,927.4381430610114,1.0475768920150585,,shuttle,T3,I
MAD,0.05,20,0,49097,2454,2454.0,1.0,1.0,1.0,1.0,0.9946745030821726,122.05188702510041,2.29817083501257,,shuttle,T3,I
MAD,0.05,20,1,49097,2454,2454.0,1.0,1.0,1.0,0.9999998952565834,0.9948900383641064,122.07811766891174,1.8555721340235323,,shuttle,T3,I
MAD,0.05,20,2,49097,2454,2454.0,1.0,1.0,1.0,1.0,0.9948890531736079,122.07799777122808,2.351935031998437,,shuttle,T3,I
MAD,0.05,20,3,49097,2454,2454.0,1.0,0.9999999999999999,1.0,1.0,0.994875493009046,122.07634749920089,1.8377866889932193,,shuttle,T3,I
MAD,0.05,20,4,49097,2454,2454.0,1.0,0.9996367389004028,1.0,0.9999999131833126,0.9948749614321056,122.07628280628725,1.8004680459853262,,shuttle,T3,I
MAD,0.05,20,5,49097,2454,2454.0,1.0,0.9999957200655187,1.0,0.9999997683408298,0.9949017819559116,122.07954686403444,2.6600159170338884,,shuttle,T3,I
MAD,0.05,20,6,49097,2454,2454.0,1.0,0.9994566741492598,1.0,0.9995101341820639,0.9948659867200372,122.07519058382853,6.930818121996708,,shuttle,T3,I
MAD,0.05,20,7,49097,2454,2454.0,1.0,0.9999999477778713,1.0,0.9999998957454218,0.9948213740410198,122.06976122079212,3.9855071710189804,,shuttle,T3,I
MAD,0.05,20,8,49097,2454,2454.0,1.0,1.0,1.0,1.0,0.9948889643407666,122.07798696027129,2.150807338010054,,shuttle,T3,I
MAD,0.05,20,9,49097,2454,2454.0,1.0,0.999488839251824,1.0,0.9995430961862699,0.9948915998186266,122.07830769792686,3.4834391259937547,,shuttle,T3,I
MAD,0.1,20,0,49097,4909,4909.0,1.0,1.0,1.0,0.9999998452922263,0.9894264835618041,242.86530390668298,1.9281999220256694,,shuttle,T3,I
MAD,0.1,20,1,49097,4909,4909.0,1.0,1.0,1.0,0.9999997765281928,0.9898463899911574,242.9679500333384,2.2365973090054467,,shuttle,T3,I
MAD,0.1,20,2,49097,4909,4909.0,1.0,0.9999999574454183,1.0,1.0,0.9898444136075317,242.96746690636112,2.234380722977221,,shuttle,T3,I
MAD,0.1,20,3,49097,4909,4909.0,1.0,0.9999999999999999,1.0,1.0,0.9898121638037739,242.9595834418325,2.7350353749934584,,shuttle,T3,I
MAD,0.1,20,4,49097,4909,4909.0,1.0,1.0,1.0,0.9999997638777487,0.9898173227496101,242.96084454614217,2.0414958730107173,,shuttle,T3,I
MAD,0.1,20,5,49097,4909,4909.0,1.0,0.9999999999999999,1.0,1.0,0.9898690681851635,242.97349371786322,2.0407874929951504,,shuttle,T3,I
MAD,0.1,20,6,49097,4909,4909.0,1.0,1.0,1.0,0.9995663527031319,0.9897986431304733,242.95627831324418,1.9057588709983975,,shuttle,T3,I
MAD,0.1,20,7,49097,4909,4909.0,1.0,0.9999996737041665,1.0,0.9999998546097999,0.9897112727495379,242.93492062362452,1.8908760370104574,,shuttle,T3,I
MAD,0.1,20,8,49097,4909,4909.0,1.0,1.0,1.0,1.0,0.9898442465694086,242.96742607389191,2.0782031219569035,,shuttle,T3,I
MAD,0.1,20,9,49097,4909,4909.0,1.0,0.9994786130399372,1.0,0.9994988030158449,0.9898502151014377,242.96888508154643,1.5409500009845942,,shuttle,T3,I
MAD,0.2,20,0,49097,9819,9819.0,1.0,0.9999999999999999,1.0,0.9999999999999999,0.9791608633499698,480.73986499831767,1.8289089879835956,,shuttle,T3,I
MAD,0.2,20,1,49097,9819,9819.0,1.0,1.0,1.0,0.9999999999999999,0.9799575851473075,481.1302188429233,1.772082023031544,,shuttle,T3,I
MAD,0.2,20,2,49097,9819,9819.0,1.0,0.9999999999999999,1.0,1.0,0.9799536057235968,481.12826912427624,1.9983925209962763,,shuttle,T3,I
MAD,0.2,20,3,49097,9819,9819.0,1.0,1.0,1.0,1.0,0.9798700496817552,481.0873308415759,1.64556925999932,,shuttle,T3,I
MAD,0.2,20,4,49097,9819,9819.0,1.0,0.9999999999999999,1.0,1.0,0.9799036501219371,481.1037933772431,1.5991488940198906,,shuttle,T3,I
MAD,0.2,20,5,49097,9819,9819.0,1.0,1.0,1.0,1.0,0.9799997973923082,481.15090073236144,2.030084608006291,,shuttle,T3,I
MAD,0.2,20,6,49097,9819,9819.0,1.0,0.9999999999999999,1.0,1.0,0.979863492146059,481.0841179769616,1.9210846779751591,,shuttle,T3,I
MAD,0.2,20,7,49097,9819,9819.0,1.0,1.0,1.0,1.0,0.9796959891337408,481.0020498760763,1.6780562719795853,,shuttle,T3,I
MAD,0.2,20,8,49097,9819,9819.0,1.0,0.9999999999999999,1.0,1.0,0.9799533128381859,481.1281256250692,2.163916174962651,,shuttle,T3,I
MAD,0.2,20,9,49097,9819,9819.0,1.0,1.0,1.0,0.999999758173878,0.979967917194846,481.13528102961476,1.672745386022143,,shuttle,T3,I
ChiSquare,0.05,5,0,49097,2454,2454.0,0.9346938775510204,0.8951335780183979,0.9428571428571428,0.9385495864471678,0.6852704046322731,336.6454441888874,0.3582254550419748,,shuttle,T3,I
ChiSquare,0.05,5,1,49097,2454,2454.0,0.9428571428571428,0.8797308495010933,0.9918367346938776,0.9965044406912357,0.6840903621149975,336.0674593639258,0.6891730249626562,,shuttle,T3,I
ChiSquare,0.05,5,2,49097,2454,2454.0,0.9306122448979591,0.9456461598965444,0.9795918367346939,0.9755300755188994,0.6840169525698456,336.0315033687104,0.47314104199176654,,shuttle,T3,I
ChiSquare,0.05,5,3,49097,2454,2454.0,0.9959183673469387,0.9997904009091738,0.9836734693877551,0.9967877712800327,0.6839623372041692,336.0047527626021,0.7163458450231701,,shuttle,T3,I
ChiSquare,0.05,5,4,49097,2454,2454.0,0.963265306122449,0.9736510436968115,0.9877551020408163,0.9926505712470661,0.6840903621149975,336.0674593639258,0.3899036209913902,,shuttle,T3,I
ChiSquare,0.05,5,5,49097,2454,2454.0,0.9918367346938776,0.9988267839365754,0.9795918367346939,0.9960244981878702,0.6852717566054723,336.6461063853604,0.6775027919793501,,shuttle,T3,I
ChiSquare,0.05,5,6,49097,2454,2454.0,0.963265306122449,0.9199152921700435,0.9877551020408163,0.9993316200164404,0.6839603642151046,336.00378639255825,0.5420235550263897,,shuttle,T3,I
ChiSquare,0.05,5,7,49097,2454,2454.0,0.9306122448979591,0.9148633212059804,0.9224489795918367,0.8359292086593944,0.684090354733711,336.06745574857166,0.6090389100136235,,shuttle,T3,I
ChiSquare,0.05,5,8,49097,2454,2454.0,0.9877551020408163,0.9967895560626645,0.9224489795918367,0.8905004666307289,0.6864185260786861,337.2077940733405,0.7805235830019228,,shuttle,T3,I
ChiSquare,0.05,5,9,49097,2454,2454.0,0.9469387755102041,0.9665440733608024,0.8979591836734694,0.8846805819772597,0.6840903621149975,336.0674593639258,0.47329821198945865,,shuttle,T3,I
ChiSquare,0.1,5,0,49097,4909,4909.0,0.9387755102040817,0.898202142933589,0.9959183673469387,0.999748770990981,0.6671725519518718,655.3628389543958,0.7106689310166985,,shuttle,T3,I
ChiSquare,0.1,5,1,49097,4909,4909.0,0.9938775510204082,0.9986183511703521,0.9775510204081632,0.9947982187925168,0.6665754462341378,654.7771976664422,0.6576015960308723,,shuttle,T3,I
ChiSquare,0.1,5,2,49097,4909,4909.0,0.9938775510204082,0.9993328453614552,0.9938775510204082,0.9996249280565,0.6665312087415631,654.7338095337251,0.4224000250105746,,shuttle,T3,I
ChiSquare,0.1,5,3,49097,4909,4909.0,0.9959183673469387,0.9992490120445064,0.9918367346938776,0.9984463663059803,0.6664797085361176,654.6832981322241,0.7193504790193401,,shuttle,T3,I
ChiSquare,0.1,5,4,49097,4909,4909.0,0.9734693877551021,0.9509193702876556,1.0,0.9996222358827442,0.6665754462341378,654.7771976664422,0.4838957120082341,,shuttle,T3,I
ChiSquare,0.1,5,5,49097,4909,4909.0,0.9938775510204082,0.9997617871540426,0.9918367346938776,0.9986070820799581,0.6671731711480597,655.363446262017,0.657617092016153,,shuttle,T3,I
ChiSquare,0.1,5,6,49097,4909,4909.0,0.9897959183673469,0.9993026888564176,0.9959183673469387,0.9998259579659308,0.6664785670686919,654.682178580973,0.36684497899841517,,shuttle,T3,I
ChiSquare,0.1,5,7,49097,4909,4909.0,0.9979591836734694,0.9996281506513776,0.9938775510204082,0.9983510349522858,0.6665754419326057,654.7771934474996,0.5683950490201823,,shuttle,T3,I
ChiSquare,0.1,5,8,49097,4909,4909.0,0.9938775510204082,0.9996973633549145,0.9897959183673469,0.9973552546567073,0.6677514331980601,655.9306056806573,0.3977493580314331,,shuttle,T3,I
ChiSquare,0.1,5,9,49097,4909,4909.0,1.0,0.9993601071203563,0.9979591836734694,0.9994007987079018,0.6665754462341378,654.7771976664422,0.6071970029734075,,shuttle,T3,I
ChiSquare,0.2,5,0,49097,9819,9819.0,0.9918450560652395,0.9984752940157553,0.9938837920489296,0.9998195164435454,0.6478670352481322,1272.633416785034,0.3856356960022822,,shuttle,T3,I
ChiSquare,0.2,5,1,49097,9819,9819.0,0.9928644240570846,0.9998661848944669,0.9979612640163099,0.999874885366701,0.6475708523278964,1272.052068949195,0.5783004589611664,,shuttle,T3,I
ChiSquare,0.2,5,2,49097,9819,9819.0,0.9938837920489296,0.9998852287902058,0.9979612640163099,0.9979455701817163,0.6475470612451931,1272.005371812065,0.3861781540326774,,shuttle,T3,I
ChiSquare,0.2,5,3,49097,9819,9819.0,0.9989806320081549,0.9996674234100572,0.9918450560652395,0.9998518074356555,0.6474743905316527,1271.8627337355279,0.677370635967236,,shuttle,T3,I
ChiSquare,0.2,5,4,49097,9819,9819.0,0.9908256880733946,0.9986008771510367,0.9847094801223242,0.9968993970280231,0.6475708523278964,1272.052068949195,0.3971937180031091,,shuttle,T3,I
ChiSquare,0.2,5,5,49097,9819,9819.0,0.9979612640163099,0.9998172079558003,0.9908256880733946,0.9998932432670317,0.6478673430805879,1272.6340209985779,0.5885519860312343,,shuttle,T3,I
ChiSquare,0.2,5,6,49097,9819,9819.0,0.9979612640163099,0.9998280178277887,0.9949031600407747,0.9988673837812797,0.6474738176204873,1271.8616092254924,0.6610708689549938,,shuttle,T3,I
ChiSquare,0.2,5,7,49097,9819,9819.0,0.9979612640163099,0.999887081223721,0.9918450560652395,0.9996568716831684,0.6475708604001774,1272.052084793468,0.4217761000036262,,shuttle,T3,I
ChiSquare,0.2,5,8,49097,9819,9819.0,0.9969418960244648,0.9998368687631868,0.9959225280326198,0.9994448950583807,0.6481472346365827,1273.1833921446846,0.63362184795551,,shuttle,T3,I
ChiSquare,0.2,5,9,49097,9819,9819.0,0.9959225280326198,0.9998277893823686,0.9969418960244648,0.9999241485022766,0.6475708523278964,1272.052068949195,0.4143536829506047,,shuttle,T3,I
ChiSquare,0.05,10,0,49097,2454,2454.0,0.9346938775510204,0.8951335780183979,0.9959183673469387,0.9993148821982462,0.9820791147019308,241.02013563315188,1.0157798280124553,,shuttle,T3,I
ChiSquare,0.05,10,1,49097,2454,2454.0,0.9428571428571428,0.8797308495010933,0.9959183673469387,0.9996434446031149,0.9831369024069418,241.2786589482566,1.1039956100285053,,shuttle,T3,I
ChiSquare,0.05,10,2,49097,2454,2454.0,0.9306122448979591,0.9456461598965444,0.9959183673469387,0.9995122720117051,0.9859664502283617,241.97020043581162,1.0205178980249912,,shuttle,T3,I
ChiSquare,0.05,10,3,49097,2454,2454.0,0.9959183673469387,0.9997904009091738,0.9877551020408163,0.9992443987123443,0.9852891036156153,241.80465692365638,0.9784505150164478,,shuttle,T3,I
ChiSquare,0.05,10,4,49097,2454,2454.0,0.963265306122449,0.9736510436968115,0.9877551020408163,0.9993354518586786,0.9831374595586584,241.2787951161361,0.8128578800242394,,shuttle,T3,I
ChiSquare,0.05,10,5,49097,2454,2454.0,0.9918367346938776,0.9988267839365754,0.9795918367346939,0.9974136510256704,0.9859242237838087,241.95988029276285,0.826067391957622,,shuttle,T3,I
ChiSquare,0.05,10,6,49097,2454,2454.0,0.963265306122449,0.9199152921700435,0.9755102040816327,0.9987031475451685,0.9859537080447053,241.96708624612597,0.8057780539966188,,shuttle,T3,I
ChiSquare,0.05,10,7,49097,2454,2454.0,0.9306122448979591,0.9148633212059804,0.9918367346938776,0.999054351030167,0.98249423449929,241.12159091162647,0.7073437729850411,,shuttle,T3,I
ChiSquare,0.05,10,8,49097,2454,2454.0,0.9877551020408163,0.9967895560626645,0.9918367346938776,0.9988804053678214,0.9842859650063891,241.5594898475615,0.8327705549891107,,shuttle,T3,I
ChiSquare,0.05,10,9,49097,2454,2454.0,0.9469387755102041,0.9665440733608024,0.9755102040816327,0.9983637367799894,0.9853035171000278,241.8081795792468,0.8670061290031299,,shuttle,T3,I
ChiSquare,0.1,10,0,49097,4909,4909.0,0.9387755102040817,0.898202142933589,0.9959183673469387,0.9997995143073063,0.9654422485636284,473.9701575713215,0.9091936360346153,,shuttle,T3,I
ChiSquare,0.1,10,1,49097,4909,4909.0,0.9938775510204082,0.9986183511703521,0.9918367346938776,0.9997294681863022,0.9672543011411262,474.8578821290377,0.9165993240312673,,shuttle,T3,I
ChiSquare,0.1,10,2,49097,4909,4909.0,0.9938775510204082,0.9993328453614552,0.9979591836734694,0.9998829641872996,0.9724624366465088,477.40934771312465,0.8502673720358871,,shuttle,T3,I
ChiSquare,0.1,10,3,49097,4909,4909.0,0.9959183673469387,0.9992490120445064,0.9979591836734694,0.9995819345285232,0.9711486307864343,476.76571422227414,0.6629929660120979,,shuttle,T3,I
ChiSquare,0.1,10,4,49097,4909,4909.0,0.9734693877551021,0.9509193702876556,0.9897959183673469,0.9993699333516883,0.9672553087984104,474.85837578034125,0.6907751690014265,,shuttle,T3,I
ChiSquare,0.1,10,5,49097,4909,4909.0,0.9938775510204082,0.9997617871540426,0.9959183673469387,0.9997379305790455,0.972381944876417,477.3699147949567,0.8483052849769592,,shuttle,T3,I
ChiSquare,0.1,10,6,49097,4909,4909.0,0.9897959183673469,0.9993026888564176,0.9979591836734694,0.9998594918607651,0.9724397977343844,477.3982569100749,0.9540232750005089,,shuttle,T3,I
ChiSquare,0.1,10,7,49097,4909,4909.0,0.9979591836734694,0.9996281506513776,0.9979591836734694,0.9995740924312779,0.9660070410249683,474.2468493981319,1.0842245410312898,,shuttle,T3,I
ChiSquare,0.1,10,8,49097,4909,4909.0,0.9938775510204082,0.9996973633549145,1.0,0.9995268281459738,0.9693473999366987,475.8832912289887,0.9126694530132227,,shuttle,T3,I
ChiSquare,0.1,10,9,49097,4909,4909.0,1.0,0.9993601071203563,0.9959183673469387,0.9996829712821006,0.9711755119917996,476.7788833247826,0.9641633249702863,,shuttle,T3,I
ChiSquare,0.2,10,0,49097,9819,9819.0,0.9918450560652395,0.9984752940157553,0.9938837920489296,0.9997576453694846,0.935341139206967,918.476123448114,0.8898817799636163,,shuttle,T3,I
ChiSquare,0.2,10,1,49097,9819,9819.0,0.9928644240570846,0.9998661848944669,0.9949031600407747,0.9997847714314593,0.9380303544249379,921.1139746554215,0.7853339579887688,,shuttle,T3,I
ChiSquare,0.2,10,2,49097,9819,9819.0,0.9938837920489296,0.9998852287902058,0.9959225280326198,0.9998609427933337,0.9469050764263112,929.8191894665686,0.7313583170180209,,shuttle,T3,I
