method,p,rep,n_full,n_sample,rho_srs,rho_tilde_srs,rho_str,rho_tilde_str,rho_str_km,rho_tilde_str_km,time_total_s,error,dataset,tier,method_class
BoxPlot,0.1,26,7200,720,0.9861111111111112,0.9406179901957201,0.9726027397260274,0.9897318080820651,0.9861111111111112,0.9897102542294179,0.689480906992685,,annthyroid,T2,I
BoxPlot,0.1,27,7200,720,0.9583333333333334,0.9287439641194887,0.9655172413793104,0.9594295600281875,0.9517241379310345,0.9886857372170486,0.26216942397877574,,annthyroid,T2,I
BoxPlot,0.1,28,7200,720,1.0,0.9907130604597068,0.9861111111111112,0.9867717880742378,0.9305555555555556,0.9312370093280871,0.7198467319831252,,annthyroid,T2,I
BoxPlot,0.1,29,7200,720,1.0,0.9834697204464756,0.9305555555555556,0.9076715098785838,0.9726027397260274,0.9913769163917955,0.28127802902599797,,annthyroid,T2,I
BoxPlot,0.2,0,7200,1440,0.9757785467128027,0.9838775096255893,0.9791666666666666,0.990875885513861,0.9722222222222222,0.9840871574442698,0.49932770401937887,,annthyroid,T2,I
BoxPlot,0.2,1,7200,1440,0.9757785467128027,0.9860275689925608,0.9305555555555556,0.9824518065647089,0.9861111111111112,0.9981383668532184,0.8308334440225735,,annthyroid,T2,I
BoxPlot,0.2,2,7200,1440,0.9861111111111112,0.9959492498871031,0.9690721649484536,0.9937151956130682,0.9930555555555556,0.9880507643458649,0.5812047609942965,,annthyroid,T2,I
BoxPlot,0.2,3,7200,1440,0.9379310344827586,0.9534075040902782,0.9690721649484536,0.9764437479168497,0.9619377162629758,0.9925789012350561,0.5399410650134087,,annthyroid,T2,I
BoxPlot,0.2,4,7200,1440,0.9861111111111112,0.9821156388558411,0.9965397923875432,0.9916179048181748,0.9965397923875432,0.9862094886836686,0.5156194629962556,,annthyroid,T2,I
BoxPlot,0.2,5,7200,1440,0.9342560553633218,0.9179946176613181,0.9826989619377162,0.9945480146589787,0.9862068965517241,0.9942073531422587,0.21722151699941605,,annthyroid,T2,I
BoxPlot,0.2,6,7200,1440,0.9103448275862069,0.9222505237363912,0.8958333333333334,0.9192989613339977,0.9930555555555556,0.9935021617150664,0.5817656320286915,,annthyroid,T2,I
BoxPlot,0.2,7,7200,1440,1.0,0.992220153565829,0.9722222222222222,0.9931552413196705,1.0,0.9962980566072981,0.6124285910045728,,annthyroid,T2,I
BoxPlot,0.2,8,7200,1440,0.9692832764505119,0.9973874125437767,0.9791666666666666,0.9871673891587273,0.9791666666666666,0.9875427992767362,0.47223055898211896,,annthyroid,T2,I
BoxPlot,0.2,9,7200,1440,0.9688581314878892,0.9432472845104779,0.9965397923875432,0.9900329807752309,0.9861111111111112,0.987963155624977,0.3255269199726172,,annthyroid,T2,I
BoxPlot,0.2,10,7200,1440,0.9863013698630136,0.9895976911513416,0.9172413793103448,0.958750499760598,1.0,0.9971952951671781,0.6078093670075759,,annthyroid,T2,I
BoxPlot,0.2,11,7200,1440,0.9930555555555556,0.9927077110623044,0.9655172413793104,0.987068116294151,0.993103448275862,0.9936118194792578,0.32564439403358847,,annthyroid,T2,I
BoxPlot,0.2,12,7200,1440,0.9761092150170648,0.9930809231228241,0.9862068965517241,0.984870791223008,0.9310344827586207,0.9316692280375947,0.5162049970240332,,annthyroid,T2,I
BoxPlot,0.2,13,7200,1440,0.9793103448275862,0.9821275003403542,0.9241379310344827,0.9217369582729064,0.9965397923875432,0.9947131144664736,0.3365282980375923,,annthyroid,T2,I
BoxPlot,0.2,14,7200,1440,0.9896193771626297,0.9944945355668677,0.9930555555555556,0.9939924270884839,0.9861111111111112,0.9945148803319651,0.2948505089734681,,annthyroid,T2,I
BoxPlot,0.2,15,7200,1440,0.9583333333333334,0.9868731281164991,0.9931506849315068,0.9943320991784291,0.9690721649484536,0.9839805407981456,0.7369666929589584,,annthyroid,T2,I
BoxPlot,0.2,16,7200,1440,0.8788927335640139,0.9337841115059934,0.9826989619377162,0.9940860895005038,0.9930555555555556,0.9964610024166917,0.3074193259817548,,annthyroid,T2,I
BoxPlot,0.2,17,7200,1440,0.993103448275862,0.9951940221646184,0.9655172413793104,0.9930534719361953,0.9793103448275862,0.9955990009147793,0.5833097129943781,,annthyroid,T2,I
BoxPlot,0.2,18,7200,1440,0.9862068965517241,0.9931995861102763,0.9659863945578231,0.9883360133112803,0.9930555555555556,0.9883485957001349,0.24868844996672124,,annthyroid,T2,I
BoxPlot,0.2,19,7200,1440,0.9761092150170648,0.9954006585855771,0.9652777777777778,0.9545049309352703,0.9861111111111112,0.9907486491075427,0.8050074920174666,,annthyroid,T2,I
BoxPlot,0.2,20,7200,1440,0.9791666666666666,0.98532818823584,0.9965397923875432,0.9843236824050144,0.9655172413793104,0.9919965555671446,0.17283132497686893,,annthyroid,T2,I
BoxPlot,0.2,21,7200,1440,0.9861111111111112,0.9868323652999146,0.9930555555555556,0.997185406020107,0.9965397923875432,0.999985246451794,0.43968080601189286,,annthyroid,T2,I
BoxPlot,0.2,22,7200,1440,0.9896193771626297,0.9868989873243865,0.993103448275862,0.9918810554017576,0.9652777777777778,0.988420872146255,0.5333610380184837,,annthyroid,T2,I
BoxPlot,0.2,23,7200,1440,0.9556313993174061,0.9913371868986046,1.0,0.9973268130990599,0.9896193771626297,0.9930191101638098,0.7803996339789592,,annthyroid,T2,I
BoxPlot,0.2,24,7200,1440,0.9826989619377162,0.9875241313869598,0.9793103448275862,0.9981571173036464,0.9896193771626297,0.9942731878652736,0.30677389999618754,,annthyroid,T2,I
BoxPlot,0.2,25,7200,1440,0.9415807560137457,0.9796845137668142,0.9583333333333334,0.981045400402897,1.0,0.9960438996514984,0.7865300650009885,,annthyroid,T2,I
BoxPlot,0.2,26,7200,1440,0.9236111111111112,0.9353584404860701,0.9791666666666666,0.9926988169948904,0.9862068965517241,0.9888510861589461,0.25766565499361604,,annthyroid,T2,I
BoxPlot,0.2,27,7200,1440,0.9861111111111112,0.9875356857625345,0.9861111111111112,0.9870795013533917,0.9586206896551724,0.982094362472132,0.5498357620090246,,annthyroid,T2,I
BoxPlot,0.2,28,7200,1440,0.9965635738831615,0.9964928085255004,0.9793103448275862,0.9864767163606337,0.9727891156462585,0.9821741133896527,0.3463169480091892,,annthyroid,T2,I
BoxPlot,0.2,29,7200,1440,0.9375,0.9794516861082422,0.9930555555555556,0.9911394761818959,0.9722222222222222,0.991726354051984,0.39615368301747367,,annthyroid,T2,I
MAD,0.05,0,7200,360,0.9722222222222222,0.9933448070310376,0.9722222222222222,0.9817121758182122,0.9722222222222222,0.9935274129988954,0.4614785349695012,,annthyroid,T2,I
MAD,0.05,1,7200,360,0.9459459459459459,0.9842998322395728,0.9722222222222222,0.9858912209911074,1.0,0.996540359392377,0.6567867980338633,,annthyroid,T2,I
MAD,0.05,2,7200,360,0.9444444444444444,0.9910130265074455,0.9444444444444444,0.9947913002598328,0.8888888888888888,0.9936198057870624,0.3572295519988984,,annthyroid,T2,I
MAD,0.05,3,7200,360,0.918918918918919,0.9867010791182177,0.9722222222222222,0.9886374531700782,0.8918918918918919,0.9825767669172323,0.498093014000915,,annthyroid,T2,I
MAD,0.05,4,7200,360,0.9041095890410958,0.9754015924979079,0.9722222222222222,0.9873781005554478,0.9444444444444444,0.9797804948324962,0.49496752402046695,,annthyroid,T2,I
MAD,0.05,5,7200,360,0.8611111111111112,0.9759851279511508,0.9444444444444444,0.9801165189836518,1.0,0.9956615309034159,0.13052786904154345,,annthyroid,T2,I
MAD,0.05,6,7200,360,0.8888888888888888,0.9792705922840952,0.9444444444444444,0.9863261051826526,1.0,0.99004100709067,0.5776785030029714,,annthyroid,T2,I
MAD,0.05,7,7200,360,0.9166666666666666,0.9839662780083803,0.9444444444444444,0.9957367744715366,0.9722222222222222,0.9789148486879533,0.43566709000151604,,annthyroid,T2,I
MAD,0.05,8,7200,360,0.9166666666666666,0.9752556095384047,0.9315068493150684,0.9954970173456205,0.9315068493150684,0.9839410906795035,0.4909601779654622,,annthyroid,T2,I
MAD,0.05,9,7200,360,0.9722222222222222,0.9911456139701518,0.9315068493150684,0.9950109777912122,0.8611111111111112,0.9812058898371699,0.33113532298011705,,annthyroid,T2,I
MAD,0.05,10,7200,360,0.958904109589041,0.9955665215013355,0.9722222222222222,0.9801939133810526,0.9166666666666666,0.9876756597579334,0.23490710696205497,,annthyroid,T2,I
MAD,0.05,11,7200,360,0.9722222222222222,0.9677617766175234,0.9722222222222222,0.9898131300173931,0.958904109589041,0.98944880201389,0.6070600759703666,,annthyroid,T2,I
MAD,0.05,12,7200,360,0.9444444444444444,0.9789604106284174,0.9722222222222222,0.9900212514469978,0.9444444444444444,0.9945811890359362,0.33376131602562964,,annthyroid,T2,I
MAD,0.05,13,7200,360,0.9863013698630136,0.9902383086097192,0.958904109589041,0.9898706174861929,0.8767123287671232,0.9764368326703536,0.46108344302047044,,annthyroid,T2,I
MAD,0.05,14,7200,360,0.958904109589041,0.9934097307861899,0.9722222222222222,0.9907774070634092,0.9041095890410958,0.9867296322876675,0.3840696609695442,,annthyroid,T2,I
MAD,0.05,15,7200,360,0.8611111111111112,0.983006633734345,0.9444444444444444,0.9874283549597316,0.9166666666666666,0.9874573097377655,0.25764765101484954,,annthyroid,T2,I
MAD,0.05,16,7200,360,0.9315068493150684,0.9836503154003843,0.9444444444444444,0.9878143354874137,0.9166666666666666,0.9842003764556374,0.6983861540211365,,annthyroid,T2,I
MAD,0.05,17,7200,360,1.0,0.9931341888830466,0.9722222222222222,0.9949351045222001,0.9315068493150684,0.9733322729934153,0.20688782300567254,,annthyroid,T2,I
MAD,0.05,18,7200,360,0.9166666666666666,0.9838047445853781,0.9459459459459459,0.9828459829026495,0.9041095890410958,0.9853045474596793,0.7705671589937992,,annthyroid,T2,I
MAD,0.05,19,7200,360,0.9166666666666666,0.9839190574464597,0.8055555555555556,0.9787311442994727,0.9444444444444444,0.9831528281731603,0.37687489396193996,,annthyroid,T2,I
MAD,0.05,20,7200,360,0.9444444444444444,0.9925487063834496,0.918918918918919,0.984810040320202,0.9722222222222222,0.9806661410057976,0.5705929329851642,,annthyroid,T2,I
MAD,0.05,21,7200,360,0.9444444444444444,0.9902602444623101,0.9459459459459459,0.9889844743673021,0.9166666666666666,0.9853512700560286,0.24223536904901266,,annthyroid,T2,I
MAD,0.05,22,7200,360,0.9863013698630136,0.9882343514889934,0.9444444444444444,0.9922819200647854,0.9041095890410958,0.9918100999395171,0.5607391190133058,,annthyroid,T2,I
MAD,0.05,23,7200,360,0.9722222222222222,0.9779548527929314,0.9315068493150684,0.9927911011584979,0.9444444444444444,0.9922128821005456,0.33518310502404347,,annthyroid,T2,I
MAD,0.05,24,7200,360,0.9722222222222222,0.9926846037560078,0.9166666666666666,0.9810356964419417,0.9863013698630136,0.9820235477152808,0.6950950470054522,,annthyroid,T2,I
MAD,0.05,25,7200,360,0.9444444444444444,0.9787954402389457,0.9315068493150684,0.9931958169718308,0.8918918918918919,0.9786061653667726,0.4185147690004669,,annthyroid,T2,I
MAD,0.05,26,7200,360,0.9722222222222222,0.9801804786070026,0.9166666666666666,0.9840366806518437,0.9863013698630136,0.9927626170947225,0.6821566169965081,,annthyroid,T2,I
MAD,0.05,27,7200,360,0.9444444444444444,0.9836308718093077,0.9722222222222222,0.9843545098053156,0.9722222222222222,0.9901234650598326,0.20838949002791196,,annthyroid,T2,I
MAD,0.05,28,7200,360,0.9444444444444444,0.978602835494535,0.9444444444444444,0.976170941187714,1.0,0.9852324251428674,0.2413885979913175,,annthyroid,T2,I
MAD,0.05,29,7200,360,0.9041095890410958,0.9914769831924692,0.9863013698630136,0.9885079401825729,0.9041095890410958,0.9782735467108251,0.6894453180138953,,annthyroid,T2,I
MAD,0.1,0,7200,720,0.8918918918918919,0.9835444256925281,0.9166666666666666,0.9869125056569547,0.9861111111111112,0.9964994562857469,0.2832465819665231,,annthyroid,T2,I
MAD,0.1,1,7200,720,0.8904109589041096,0.9782863795407025,0.9027777777777778,0.9800920360142404,0.9583333333333334,0.9959262492250246,0.8413304460118525,,annthyroid,T2,I
MAD,0.1,2,7200,720,0.9583333333333334,0.9867864556405689,0.9722222222222222,0.9908624889083236,0.9241379310344827,0.9871101369135314,0.4565011129598133,,annthyroid,T2,I
MAD,0.1,3,7200,720,0.9027777777777778,0.9904201262201712,0.9027777777777778,0.9848604405502027,0.9722222222222222,0.9920713921162533,0.5188169960165396,,annthyroid,T2,I
MAD,0.1,4,7200,720,0.8888888888888888,0.9788298830440149,0.9379310344827586,0.9950340574619826,0.9444444444444444,0.9908386654212723,0.6322674060356803,,annthyroid,T2,I
MAD,0.1,5,7200,720,0.8689655172413793,0.9849607563271371,0.9041095890410958,0.9796728925119979,0.9324324324324325,0.9853741133073004,0.276139952999074,,annthyroid,T2,I
MAD,0.1,6,7200,720,0.9583333333333334,0.986143759886763,0.9517241379310345,0.9943946437621006,0.9054054054054054,0.9861492185861918,0.17241676402045414,,annthyroid,T2,I
MAD,0.1,7,7200,720,0.9103448275862069,0.9859030232700318,0.9655172413793104,0.9956794340521504,1.0,0.9949074624742186,0.8923415179597214,,annthyroid,T2,I
MAD,0.1,8,7200,720,0.9655172413793104,0.9791463824977776,0.8611111111111112,0.9826759861798519,0.9722222222222222,0.9950398762676294,0.197121764998883,,annthyroid,T2,I
MAD,0.1,9,7200,720,0.8611111111111112,0.9930607264657961,0.9305555555555556,0.991569020748005,0.8611111111111112,0.9811551903365994,0.5330220999894664,,annthyroid,T2,I
MAD,0.1,10,7200,720,0.9379310344827586,0.9870513117779174,0.9722222222222222,0.9963920126821089,0.9305555555555556,0.9825153254771538,0.259853794996161,,annthyroid,T2,I
MAD,0.1,11,7200,720,0.9722222222222222,0.9884226520691873,0.9861111111111112,0.9969582713385703,1.0,0.9953198797291117,0.5478186520049348,,annthyroid,T2,I
MAD,0.1,12,7200,720,0.9115646258503401,0.9783816948515143,0.9305555555555556,0.9912545536927428,0.9305555555555556,0.9929402773098492,0.5588975540013053,,annthyroid,T2,I
MAD,0.1,13,7200,720,0.9027777777777778,0.9940702810054818,0.9517241379310345,0.9943970472436837,0.9444444444444444,0.9865700032188744,0.3550779439974576,,annthyroid,T2,I
MAD,0.1,14,7200,720,0.9655172413793104,0.9972793483995355,0.8843537414965986,0.9883994648668294,0.9583333333333334,0.9851785253819348,0.6109351619961672,,annthyroid,T2,I
MAD,0.1,15,7200,720,0.9027777777777778,0.9856038795501206,0.9027777777777778,0.9879019341967705,0.9861111111111112,0.9958868121545065,0.5783158739795908,,annthyroid,T2,I
MAD,0.1,16,7200,720,0.9583333333333334,0.9848231921502174,0.9517241379310345,0.99478122577344,0.8888888888888888,0.9805900777769265,0.3492268029949628,,annthyroid,T2,I
MAD,0.1,17,7200,720,0.8904109589041096,0.9825371086376166,0.9583333333333334,0.9860969777364201,0.9583333333333334,0.9937829839215625,0.40044336597202346,,annthyroid,T2,I
MAD,0.1,18,7200,720,0.9444444444444444,0.9965221387069786,0.9722222222222222,0.990314599775656,0.9387755102040817,0.983148947436599,0.5754846279742196,,annthyroid,T2,I
MAD,0.1,19,7200,720,0.9655172413793104,0.9895441615882284,0.9103448275862069,0.9854829827463525,0.9305555555555556,0.9919167417723765,0.2528121729847044,,annthyroid,T2,I
MAD,0.1,20,7200,720,0.9444444444444444,0.9753576785236329,0.8918918918918919,0.9823939925440006,0.8979591836734694,0.9824112563403439,0.4888989960309118,,annthyroid,T2,I
MAD,0.1,21,7200,720,0.875,0.9840098457008303,0.9241379310344827,0.9833019901694907,0.9241379310344827,0.982707043986155,0.3245732079958543,,annthyroid,T2,I
MAD,0.1,22,7200,720,0.9722222222222222,0.991573079601167,0.8979591836734694,0.9838645866777078,0.9583333333333334,0.9919931700254285,0.1950652880477719,,annthyroid,T2,I
MAD,0.1,23,7200,720,0.9583333333333334,0.9917868661425224,0.9166666666666666,0.9864220842157225,0.8689655172413793,0.9868881446246486,0.5858925639768131,,annthyroid,T2,I
MAD,0.1,24,7200,720,0.9517241379310345,0.9837460913156901,0.9305555555555556,0.9846899968222986,0.9517241379310345,0.9889217004591268,0.31590126000810415,,annthyroid,T2,I
MAD,0.1,25,7200,720,0.9379310344827586,0.9820557960183818,1.0,0.994709585616838,0.9379310344827586,0.9930819941788572,0.6956764819915406,,annthyroid,T2,I
MAD,0.1,26,7200,720,0.9444444444444444,0.99124739883514,0.9379310344827586,0.9849008635351474,0.9861111111111112,0.9932074341523344,0.28451492899330333,,annthyroid,T2,I
MAD,0.1,27,7200,720,0.9583333333333334,0.9834491546307597,0.9305555555555556,0.9784353144138032,0.9444444444444444,0.9915619614509714,0.1864166830200702,,annthyroid,T2,I
MAD,0.1,28,7200,720,0.9861111111111112,0.9944867810099512,0.9583333333333334,0.9946524950650706,0.9583333333333334,0.980381317800795,0.6145770040457137,,annthyroid,T2,I
MAD,0.1,29,7200,720,0.9722222222222222,0.9952165383771951,0.9305555555555556,0.98894905003162,0.9861111111111112,0.9982911453894273,0.18625530099961907,,annthyroid,T2,I
MAD,0.2,0,7200,1440,0.9652777777777778,0.996236438303896,0.9722222222222222,0.9926936445683777,0.9273356401384083,0.9872131123921452,0.4155986559926532,,annthyroid,T2,I
MAD,0.2,1,7200,1440,0.903448275862069,0.9836526563760521,0.89419795221843,0.9844251161098438,0.9583333333333334,0.9962833830947752,0.5406062719994225,,annthyroid,T2,I
MAD,0.2,2,7200,1440,0.9065743944636678,0.9840065775849276,0.9757785467128027,0.9977198033168682,0.9550173010380623,0.9851876890633203,0.6205329229705967,,annthyroid,T2,I
MAD,0.2,3,7200,1440,0.9480968858131488,0.9849113706648687,0.9583333333333334,0.9920028441438927,0.9793103448275862,0.9931325396556359,0.4456240069703199,,annthyroid,T2,I
MAD,0.2,4,7200,1440,0.9722222222222222,0.9920521639086401,0.9652777777777778,0.9935997253772194,0.9688581314878892,0.999004784232343,0.7567338200169615,,annthyroid,T2,I
MAD,0.2,5,7200,1440,0.9484536082474226,0.9844972436911296,0.9553264604810997,0.9953969516809541,0.9065743944636678,0.9853248052881259,0.18717503501102328,,annthyroid,T2,I
MAD,0.2,6,7200,1440,0.9896193771626297,0.9933792225396502,0.9791666666666666,0.9981361775665609,0.910958904109589,0.9814647376317056,0.1991512019885704,,annthyroid,T2,I
MAD,0.2,7,7200,1440,0.9241379310344827,0.98614162174583,0.9791666666666666,0.9976791137118519,0.8996539792387543,0.985547672327232,0.8645748129929416,,annthyroid,T2,I
MAD,0.2,8,7200,1440,0.9619377162629758,0.995291545560499,0.9619377162629758,0.9977242297030873,0.9930555555555556,0.9993692467197124,0.508192153996788,,annthyroid,T2,I
MAD,0.2,9,7200,1440,0.9722222222222222,0.9933934147356599,0.9305555555555556,0.9838402910562729,0.9965397923875432,0.9984025063877988,0.4019087789929472,,annthyroid,T2,I
MAD,0.2,10,7200,1440,0.9480968858131488,0.9940190325000469,0.9305555555555556,0.9860303129661071,0.9103448275862069,0.9863470421177657,0.26431370701175183,,annthyroid,T2,I
MAD,0.2,11,7200,1440,0.9072164948453608,0.982093135528689,0.9861111111111112,0.99623874820101,0.903448275862069,0.983961156321602,0.6608393209753558,,annthyroid,T2,I
MAD,0.2,12,7200,1440,0.9241379310344827,0.9944088779976922,0.8896551724137931,0.9866473382278907,0.9444444444444444,0.9871632914995063,0.22428338701138273,,annthyroid,T2,I
MAD,0.2,13,7200,1440,0.9166666666666666,0.9884479623864705,0.9791666666666666,0.9945509002810975,0.9757785467128027,0.999464040299474,0.42684348701732233,,annthyroid,T2,I
MAD,0.2,14,7200,1440,0.8858131487889274,0.9837113120564003,0.9722222222222222,0.9936226662385405,0.9826989619377162,0.9940878476852361,0.4641826520091854,,annthyroid,T2,I
MAD,0.2,15,7200,1440,0.9619377162629758,0.996845684077622,0.9583333333333334,0.9907202686894648,0.9172413793103448,0.9881755437543542,0.5430819480097853,,annthyroid,T2,I
MAD,0.2,16,7200,1440,0.8873720136518771,0.9803719806786559,0.8788927335640139,0.9857517692344018,0.9688581314878892,0.9954542982783441,0.3363956440007314,,annthyroid,T2,I
MAD,0.2,17,7200,1440,0.9097222222222222,0.9842654181738308,0.8958333333333334,0.9789604992567451,0.8788927335640139,0.9799151672738501,0.18664792197523639,,annthyroid,T2,I
MAD,0.2,18,7200,1440,0.9861111111111112,0.9919638887046713,0.8758620689655172,0.9798259789295709,0.9134948096885813,0.9837062742502869,0.8234047209843993,,annthyroid,T2,I
MAD,0.2,19,7200,1440,0.9041095890410958,0.9872719774470895,0.9965397923875432,0.998024571599265,0.9930555555555556,0.9974511491997219,0.24826607399154454,,annthyroid,T2,I
MAD,0.2,20,7200,1440,0.9375,0.9885255044832636,0.993103448275862,0.9991466295239959,0.952054794520548,0.9977587328809512,0.4466842529946007,,annthyroid,T2,I
MAD,0.2,21,7200,1440,0.9273356401384083,0.9819253328647891,0.9273356401384083,0.985549239150707,0.9513888888888888,0.9842789737691906,0.45242385898018256,,annthyroid,T2,I
