method,p,rep,n_full,n_sample,rho,rho_tilde,time_fit_full_s,time_fit_sample_s,time_score_s,time_total_s,dataset,tier,method_class
ADOD,0.1,28,148,14,1.0,0.006593406593406593,0.09971260401653126,0.057088832021690905,0.12976435496238992,0.34369031799724326,lympho,T1,IV
ADOD,0.1,29,148,14,1.0,0.21318681318681318,0.0696672280319035,0.030233577999752015,0.0938162530073896,0.22936876100720838,lympho,T1,IV
ADOD,0.1,30,148,14,1.0,0.3274725274725274,0.1046711640083231,0.05746882199309766,0.08143080899026245,0.31098993099294603,lympho,T1,IV
ADOD,0.1,31,148,14,0.0,0.3538461538461538,0.09615490603027865,0.04858267499366775,0.08856449101585895,0.3130283229984343,lympho,T1,IV
ADOD,0.1,32,148,14,0.0,0.2175824175824176,0.1280360280070454,0.06904599198605865,0.0734759769984521,0.35277929896255955,lympho,T1,IV
ADOD,0.1,33,148,14,1.0,0.15604395604395604,0.09552061004796997,0.06932610395597294,0.09145847597392276,0.33130345499375835,lympho,T1,IV
ADOD,0.1,34,148,14,1.0,0.04615384615384615,0.13563837198307738,0.09026555600576103,0.12982821295736358,0.43524704896844923,lympho,T1,IV
ADOD,0.1,35,148,14,1.0,0.24835164835164836,0.10206022200873122,0.051934766001068056,0.08799902099417523,0.30348070099717006,lympho,T1,IV
ADOD,0.1,36,148,14,0.0,0.6395604395604396,0.08861054701264948,0.08597558701876551,0.1272863949998282,0.4138773739687167,lympho,T1,IV
ADOD,0.1,37,148,14,0.0,-0.0857142857142857,0.12615533301141113,0.05541261105099693,0.1302906459895894,0.36748984595760703,lympho,T1,IV
ADOD,0.1,38,148,14,1.0,0.13406593406593406,0.09288540197303519,0.06061078596394509,0.0758871819707565,0.31200336903566495,lympho,T1,IV
ADOD,0.1,39,148,14,0.0,-0.12967032967032965,0.0724652879871428,0.07782678701914847,0.08458210999378935,0.2964973509660922,lympho,T1,IV
ADOD,0.1,40,148,14,1.0,0.2,0.0748977999901399,0.052465245011262596,0.07959762599784881,0.28319927299162373,lympho,T1,IV
ADOD,0.1,41,148,14,1.0,0.37142857142857144,0.052909825986716896,0.059994080977048725,0.04327461897628382,0.20409016899066046,lympho,T1,IV
ADOD,0.1,42,148,14,0.0,0.5956043956043956,0.050250612024683505,0.04209386702859774,0.048195585957728326,0.2133410110254772,lympho,T1,IV
ADOD,0.1,43,148,14,0.0,0.16923076923076924,0.06381409103050828,0.07538952503819019,0.09437948500271887,0.29657405300531536,lympho,T1,IV
ADOD,0.1,44,148,14,0.0,0.7758241758241758,0.06689387804362923,0.0808474849909544,0.10255787800997496,0.29798764805309474,lympho,T1,IV
ADOD,0.1,45,148,14,0.0,0.178021978021978,0.05287732096621767,0.06234765099361539,0.04539343301439658,0.21432197699323297,lympho,T1,IV
ADOD,0.1,46,148,14,0.0,0.47252747252747257,0.034340145997703075,0.06322048202855512,0.08568237896542996,0.23273092799354345,lympho,T1,IV
ADOD,0.1,47,148,14,0.0,0.12967032967032965,0.11059269803809002,0.07040688599226996,0.08032844896661118,0.35223991895327345,lympho,T1,IV
ADOD,0.1,48,148,14,1.0,0.2571428571428571,0.10217427101451904,0.01703275804175064,0.03865876403870061,0.17178986803628504,lympho,T1,IV
ADOD,0.1,49,148,14,1.0,0.06813186813186813,0.015384822967462242,0.010190806002356112,0.02249015198322013,0.05935150699224323,lympho,T1,IV
ThreeSigma,0.1,0,5000,500,0.94,0.996391727132172,0.0005721059860661626,0.000166645972058177,0.00046165595995262265,0.00262326595839113,annthyroid,T2,I
ThreeSigma,0.1,1,5000,500,0.84,0.9911578752736081,0.0005303959478624165,0.00017021101666614413,0.0006781549891456962,0.002780772978439927,annthyroid,T2,I
ThreeSigma,0.1,2,5000,500,0.88,0.9891084809794121,0.0008273560088127851,0.00016202603001147509,0.00046145799569785595,0.0029441650258377194,annthyroid,T2,I
ThreeSigma,0.1,3,5000,500,0.9411764705882353,0.9860272528650176,0.0006062840111553669,0.00016684195725247264,0.0004786750068888068,0.002558329957537353,annthyroid,T2,I
ThreeSigma,0.1,4,5000,500,0.8712871287128713,0.9792610413135278,0.0006931949756108224,0.00015226996038109064,0.0004750140360556543,0.002925640030298382,annthyroid,T2,I
ThreeSigma,0.1,5,5000,500,0.912621359223301,0.9893853926247373,0.0005768630071543157,0.00016214401694014668,0.00045695697190240026,0.0025376229896210134,annthyroid,T2,I
ThreeSigma,0.1,6,5000,500,0.8712871287128713,0.9841155561690932,0.0005667529767379165,0.00014899199595674872,0.00046868197387084365,0.0028450959944166243,annthyroid,T2,I
ThreeSigma,0.1,7,5000,500,0.92,0.9943581611480161,0.0005173389799892902,0.00013845396460965276,0.0004282000008970499,0.0025558550260029733,annthyroid,T2,I
ThreeSigma,0.1,8,5000,500,0.9019607843137255,0.9694596732891627,0.0008557710098102689,0.00015874195378273726,0.0004454790032468736,0.0029707400244660676,annthyroid,T2,I
ThreeSigma,0.1,9,5000,500,0.7920792079207921,0.9450442425041546,0.0005743269575759768,0.0001859490294009447,0.0005408140132203698,0.003151146986056119,annthyroid,T2,I
ThreeSigma,0.1,10,5000,500,0.94,0.9795984415937461,0.0005773250013589859,0.0001495550386607647,0.0004412570269778371,0.002532668993808329,annthyroid,T2,I
ThreeSigma,0.1,11,5000,500,0.9,0.9890127951882018,0.0005811749724671245,0.00015104201156646013,0.0005065799923613667,0.003284008998889476,annthyroid,T2,I
ThreeSigma,0.1,12,5000,500,0.92,0.9810198944303679,0.0005608159699477255,0.0001402439665980637,0.0004603249835781753,0.0024437300162389874,annthyroid,T2,I
ThreeSigma,0.1,13,5000,500,0.96,0.9908070705529733,0.0005352059961296618,0.00013569003203883767,0.000459894014056772,0.002349606016650796,annthyroid,T2,I
ThreeSigma,0.1,14,5000,500,0.86,0.9878135538857867,0.0005292269634082913,0.00013746198965236545,0.00045675894943997264,0.002330143004655838,annthyroid,T2,I
ThreeSigma,0.1,15,5000,500,0.9,0.9922032756495429,0.0005061850533820689,0.00017671904060989618,0.0007581039681099355,0.0028298120014369488,annthyroid,T2,I
ThreeSigma,0.1,16,5000,500,0.92,0.985634933089675,0.0005651100073009729,0.0001509999856352806,0.0004540600348263979,0.0025098889600485563,annthyroid,T2,I
ThreeSigma,0.1,17,5000,500,0.96,0.9907823009986053,0.0005376170156523585,0.00014176801778376102,0.00044426205568015575,0.002427846018690616,annthyroid,T2,I
ThreeSigma,0.1,18,5000,500,0.96,0.9907154103952361,0.0005783549859188497,0.00015594903379678726,0.00045912398491054773,0.003076185006648302,annthyroid,T2,I
ThreeSigma,0.1,19,5000,500,0.92,0.9895574594049124,0.000557089049834758,0.00017108098836615682,0.0004760829615406692,0.002706703031435609,annthyroid,T2,I
ThreeSigma,0.1,20,5000,500,0.8712871287128713,0.9893829225291914,0.0005836620111949742,0.00017167202895507216,0.0005697039887309074,0.0026906610000878572,annthyroid,T2,I
ThreeSigma,0.1,21,5000,500,0.9,0.9916872653966262,0.000521030044183135,0.00014106003800407052,0.00044626102317124605,0.002385016006883234,annthyroid,T2,I
ThreeSigma,0.1,22,5000,500,0.92,0.9950568226344707,0.0005153260426595807,0.00017973000649362803,0.0006558159948326647,0.002759598952252418,annthyroid,T2,I
ThreeSigma,0.1,23,5000,500,0.82,0.9803242973910774,0.0005790719878859818,0.00015346298459917307,0.0004485890385694802,0.0025347599876113236,annthyroid,T2,I
ThreeSigma,0.1,24,5000,500,0.8910891089108911,0.9790476549811207,0.0005301319761201739,0.00017819402273744345,0.00045602902537211776,0.002595958998426795,annthyroid,T2,I
ThreeSigma,0.1,25,5000,500,0.9607843137254902,0.9870918093021647,0.0005430610035546124,0.00014898099470883608,0.0004361509927548468,0.0028950560372322798,annthyroid,T2,I
ThreeSigma,0.1,26,5000,500,0.9803921568627451,0.9950685832639236,0.0006268590223044157,0.0001710740034468472,0.00047407200327143073,0.0028424449847079813,annthyroid,T2,I
ThreeSigma,0.1,27,5000,500,0.96,0.9916647767654155,0.0006026169867254794,0.00016405200585722923,0.0006434269598685205,0.0027503619785420597,annthyroid,T2,I
ThreeSigma,0.1,28,5000,500,0.96,0.995891242323581,0.0005297840107232332,0.00014062004629522562,0.00045875500654801726,0.0024565120111219585,annthyroid,T2,I
ThreeSigma,0.1,29,5000,500,0.9306930693069307,0.9840955949306938,0.0005889360327273607,0.00020411104196682572,0.0009172160062007606,0.0031506879604421556,annthyroid,T2,I
ThreeSigma,0.1,30,5000,500,0.94,0.9918455274320241,0.0006238680216483772,0.00017538899555802345,0.00047756900312379,0.002673105977009982,annthyroid,T2,I
ThreeSigma,0.1,31,5000,500,0.9607843137254902,0.9911948006130155,0.0005454880301840603,0.0001509040012024343,0.00045173196122050285,0.002526502008549869,annthyroid,T2,I
ThreeSigma,0.1,32,5000,500,0.94,0.9888521163632378,0.0005462329718284309,0.0001457459875382483,0.00044829800026491284,0.00295967300189659,annthyroid,T2,I
ThreeSigma,0.1,33,5000,500,0.84,0.980143502538845,0.0006093329866416752,0.00015495799016207457,0.00044521497329697013,0.0026186270406469703,annthyroid,T2,I
ThreeSigma,0.1,34,5000,500,0.86,0.9817687360110705,0.0005955040105618536,0.00015967997023835778,0.00046440301230177283,0.002587747003417462,annthyroid,T2,I
ThreeSigma,0.1,35,5000,500,0.9,0.9801897435121495,0.0005520849954336882,0.00014949101023375988,0.00044791499385610223,0.0024612750275991857,annthyroid,T2,I
ThreeSigma,0.1,36,5000,500,0.9306930693069307,0.9917063418678902,0.0008549369522370398,0.0001694290549494326,0.0004952629678882658,0.002884585002902895,annthyroid,T2,I
ThreeSigma,0.1,37,5000,500,0.8846153846153846,0.9750026947594466,0.0005780360079370439,0.00016562402015551925,0.0004891689750365913,0.0026979289832524955,annthyroid,T2,I
ThreeSigma,0.1,38,5000,500,0.9,0.9829135144157012,0.000592272961512208,0.00023407896514981985,0.0004928440321236849,0.0028148950077593327,annthyroid,T2,I
ThreeSigma,0.1,39,5000,500,0.9215686274509803,0.9748010434688912,0.0005923740100115538,0.00016157195204868913,0.0004969270084984601,0.003088743018452078,annthyroid,T2,I
ThreeSigma,0.1,40,5000,500,0.92,0.9853132506616618,0.0005667580408044159,0.00014008901780471206,0.0005011499742977321,0.002538112981710583,annthyroid,T2,I
ThreeSigma,0.1,41,5000,500,0.9108910891089109,0.9641296437859466,0.0006049260264262557,0.0001645320444367826,0.00046577700413763523,0.0026136560481972992,annthyroid,T2,I
ThreeSigma,0.1,42,5000,500,0.96,0.9832068047812424,0.0005590430228039622,0.00015919998986646533,0.00047088402789086103,0.0029660120490007102,annthyroid,T2,I
ThreeSigma,0.1,43,5000,500,0.9902912621359223,0.9964282919021369,0.0005402090027928352,0.0001587619772180915,0.00047402799827978015,0.002511810977011919,annthyroid,T2,I
ThreeSigma,0.1,44,5000,500,0.88,0.9695560748396396,0.0005421490059234202,0.0001407090458087623,0.0004170030006207526,0.002551034966018051,annthyroid,T2,I
ThreeSigma,0.1,45,5000,500,0.98,0.9935711388994171,0.0006847099866718054,0.00016057997709140182,0.0005175740225240588,0.002654000010807067,annthyroid,T2,I
ThreeSigma,0.1,46,5000,500,0.94,0.991481787702771,0.0006604299996979535,0.00028854800621047616,0.009340384975075722,0.01193068502470851,annthyroid,T2,I
ThreeSigma,0.1,47,5000,500,0.9306930693069307,0.9877782682106395,0.000660539953969419,0.00015857495600357652,0.000528833013959229,0.0029276289860717952,annthyroid,T2,I
ThreeSigma,0.1,48,5000,500,0.92,0.9836966464099549,0.0006386209861375391,0.0012010179925709963,0.0007566320127807558,0.005839707038830966,annthyroid,T2,I
ThreeSigma,0.1,49,5000,500,0.92,0.9894056723942741,0.0016774359974078834,0.00020240299636498094,0.0007787809590809047,0.004097987024579197,annthyroid,T2,I
BoxPlot,0.1,0,5000,500,0.9411764705882353,0.9674294521044687,0.001565277052577585,0.0005041830008849502,0.000780299014877528,0.004174613975919783,annthyroid,T2,I
BoxPlot,0.1,1,5000,500,0.9504950495049505,0.9662074270845962,0.00817243498750031,0.0005980510031804442,0.0017022999818436801,0.012155240983702242,annthyroid,T2,I
BoxPlot,0.1,2,5000,500,0.9803921568627451,0.9783883191596991,0.0015760670066811144,0.0006161180208437145,0.002741401956882328,0.006437604024540633,annthyroid,T2,I
BoxPlot,0.1,3,5000,500,0.96,0.9760844869681399,0.0014094149810262024,0.006462568009737879,0.0047808620147407055,0.01843593700323254,annthyroid,T2,I
BoxPlot,0.1,4,5000,500,0.9504950495049505,0.8829720109679741,0.0021335880155675113,0.0005491090123541653,0.0009967720252461731,0.005287650972604752,annthyroid,T2,I
BoxPlot,0.1,5,5000,500,0.9504950495049505,0.9649951132031582,0.001355720974970609,0.0005795939941890538,0.007288245018571615,0.01073198695667088,annthyroid,T2,I
BoxPlot,0.1,6,5000,500,0.94,0.9378739658421148,0.0014106869930401444,0.0005358619964681566,0.0007670189952477813,0.004404162988066673,annthyroid,T2,I
BoxPlot,0.1,7,5000,500,0.9504950495049505,0.936841705909325,0.0014430510345846415,0.0004925039829686284,0.0006680299993604422,0.005103948002215475,annthyroid,T2,I
BoxPlot,0.1,8,5000,500,0.94,0.9157413203988666,0.0017563689616508782,0.0008892999612726271,0.00130068400176242,0.005550328001845628,annthyroid,T2,I
BoxPlot,0.1,9,5000,500,0.8823529411764706,0.9405441978472724,0.0015054080286063254,0.0005828199791722,0.0009268909925594926,0.008378793019801378,annthyroid,T2,I
BoxPlot,0.1,10,5000,500,0.9108910891089109,0.9137035795964839,0.0018146309885196388,0.0006135809817351401,0.0008740319753997028,0.004837818036321551,annthyroid,T2,I
BoxPlot,0.1,11,5000,500,1.0,0.9950787144224253,0.001524098974186927,0.0005675110151059926,0.0007188540184870362,0.004991781956050545,annthyroid,T2,I
BoxPlot,0.1,12,5000,500,0.94,0.979173834202133,0.005428639997262508,0.0005572810187004507,0.001387267024256289,0.008711753995157778,annthyroid,T2,I
BoxPlot,0.1,13,5000,500,0.92,0.9667389851955651,0.0013150989543646574,0.010272999003063887,0.0008124700398184359,0.014339604997076094,annthyroid,T2,I
BoxPlot,0.1,14,5000,500,0.8737864077669902,0.9446280137216513,0.0014664329937659204,0.0005205079796724021,0.0007000360055826604,0.004186512029264122,annthyroid,T2,I
BoxPlot,0.1,15,5000,500,1.0,0.9747507305549702,0.003992079000454396,0.0007722430163994431,0.004320427018683404,0.010690559050999582,annthyroid,T2,I
BoxPlot,0.1,16,5000,500,0.84,0.9500239407409752,0.0014488790184259415,0.0005207409849390388,0.0008010530145838857,0.004148314998019487,annthyroid,T2,I
BoxPlot,0.1,17,5000,500,1.0,0.9187951065312514,0.0014070440083742142,0.000524725008290261,0.0006766060250811279,0.007040105003397912,annthyroid,T2,I
BoxPlot,0.1,18,5000,500,0.9504950495049505,0.9789502426862805,0.001487731991801411,0.0005227759829722345,0.0008506499580107629,0.004255494975950569,annthyroid,T2,I
BoxPlot,0.1,19,5000,500,0.88,0.9605104408861466,0.001760138024110347,0.0006928479997441173,0.0012910449877381325,0.007620015006978065,annthyroid,T2,I
BoxPlot,0.1,20,5000,500,0.96,0.9499960848485235,0.0022288679610937834,0.0006351860356517136,0.00117473304271698,0.00617639598203823,annthyroid,T2,I
BoxPlot,0.1,21,5000,500,0.94,0.905918529068281,0.0018606330268085003,0.0011116880341432989,0.0009047309868037701,0.005489514966029674,annthyroid,T2,I
BoxPlot,0.1,22,5000,500,0.98,0.9855392496272541,0.0033407590235583484,0.0006489839870482683,0.007487432972993702,0.013628602027893066,annthyroid,T2,I
BoxPlot,0.1,23,5000,500,0.96,0.9804173794213032,0.0021039879648014903,0.0005213399999774992,0.0009507089853286743,0.005684226984158158,annthyroid,T2,I
BoxPlot,0.1,24,5000,500,0.9320388349514563,0.9481482396002509,0.0014786900137551129,0.0006003820453770459,0.0008506239973939955,0.004450385982636362,annthyroid,T2,I
BoxPlot,0.1,25,5000,500,0.98,0.9888999810180108,0.0014769359841011465,0.0005628120270557702,0.0009587869863025844,0.005498415033798665,annthyroid,T2,I
BoxPlot,0.1,26,5000,500,0.98,0.9921300786955694,0.001464343979023397,0.0005982389557175338,0.0012152689741924405,0.0048872740007936954,annthyroid,T2,I
BoxPlot,0.1,27,5000,500,1.0,0.9815957328918137,0.0014001309755258262,0.0005727430107071996,0.000975759990978986,0.005205121997278184,annthyroid,T2,I
BoxPlot,0.1,28,5000,500,0.96,0.9740224703618692,0.0014323400100693107,0.0008368780254386365,0.000958941993303597,0.006813379004597664,annthyroid,T2,I
BoxPlot,0.1,29,5000,500,0.88,0.9166012058698,0.0014421280357055366,0.0005850580055266619,0.0008146279724314809,0.010794888017699122,annthyroid,T2,I
BoxPlot,0.1,30,5000,500,0.92,0.8971861096648771,0.0015090309898369014,0.0006711839814670384,0.0008254550048150122,0.00509235099889338,annthyroid,T2,I
BoxPlot,0.1,31,5000,500,1.0,0.9897849285344922,0.0016620000242255628,0.0013196090003475547,0.0010329540236853063,0.007861315971240401,annthyroid,T2,I
BoxPlot,0.1,32,5000,500,1.0,0.9806708892346068,0.0015031280345283449,0.0005084180156700313,0.0008858999935910106,0.004333237942773849,annthyroid,T2,I
BoxPlot,0.1,33,5000,500,0.9514563106796117,0.983808164833156,0.001453589997254312,0.0012308929581195116,0.006423541984986514,0.010489547974430025,annthyroid,T2,I
BoxPlot,0.1,34,5000,500,0.9607843137254902,0.9547809267752478,0.0015911529771983624,0.0011318809702061117,0.000860713014844805,0.0059972890303470194,annthyroid,T2,I
BoxPlot,0.1,35,5000,500,0.9504950495049505,0.9757894370248372,0.004290879005566239,0.001347205019555986,0.011671749001834542,0.0192052919883281,annthyroid,T2,I
BoxPlot,0.1,36,5000,500,1.0,0.9869732166408157,0.0019141529919579625,0.0005840950179845095,0.0008852470200508833,0.005028210987802595,annthyroid,T2,I
BoxPlot,0.1,37,5000,500,0.98,0.9877686653608925,0.011519592022523284,0.0007667090394534171,0.0017584399902261794,0.015734790998976678,annthyroid,T2,I
BoxPlot,0.1,38,5000,500,0.9702970297029703,0.9539793090304703,0.0041876459727063775,0.0006793949869461358,0.007525499037001282,0.014226283004973084,annthyroid,T2,I
BoxPlot,0.1,39,5000,500,0.9702970297029703,0.9736742114729637,0.00460264302091673,0.0006304130074568093,0.001898832037113607,0.008463906007818878,annthyroid,T2,I
BoxPlot,0.1,40,5000,500,0.94,0.9909347946442436,0.001691942976322025,0.0005573679809458554,0.0007129330188035965,0.004416265990585089,annthyroid,T2,I
BoxPlot,0.1,41,5000,500,0.88,0.9025728106753937,0.0014655949780717492,0.0006165119702927768,0.0046390200150199234,0.00818657805211842,annthyroid,T2,I
BoxPlot,0.1,42,5000,500,0.94,0.9654773128275214,0.0013796340208500624,0.0004980589728802443,0.0006944590131752193,0.0037961690104566514,annthyroid,T2,I
BoxPlot,0.1,43,5000,500,1.0,0.9904489158197888,0.001349109981674701,0.00043690198799595237,0.0007394800195470452,0.009926664992235601,annthyroid,T2,I
BoxPlot,0.1,44,5000,500,0.98,0.9839935885977501,0.0016196210053749382,0.00046456698328256607,0.0007763769826851785,0.004242811992298812,annthyroid,T2,I
BoxPlot,0.1,45,5000,500,0.9306930693069307,0.9328130517358143,0.0017723999917507172,0.000637563003692776,0.0007983359973877668,0.005642028001602739,annthyroid,T2,I
BoxPlot,0.1,46,5000,500,0.98,0.9850764935275386,0.0014810889842920005,0.0005474140052683651,0.0007625209982506931,0.004209499980788678,annthyroid,T2,I
BoxPlot,0.1,47,5000,500,0.9702970297029703,0.9914923117405516,0.0014151469804346561,0.0004797200090251863,0.0006632769946008921,0.0040968519751913846,annthyroid,T2,I
BoxPlot,0.1,48,5000,500,0.9514563106796117,0.9823909100305038,0.0029430840513668954,0.0007106619887053967,0.000647837994620204,0.007979888992849737,annthyroid,T2,I
BoxPlot,0.1,49,5000,500,0.98,0.9754146344081951,0.0015091419918462634,0.0005687510129064322,0.0007910479907877743,0.004249341960530728,annthyroid,T2,I
MAD,0.1,0,5000,500,0.9702970297029703,0.9961173946305845,0.0029161219717934728,0.00035650801146402955,0.0004984219558537006,0.00561579701025039,annthyroid,T2,I
MAD,0.1,1,5000,500,0.9,0.9904855508239666,0.0012645830283872783,0.0002519739791750908,0.0003907189820893109,0.0033904510200954974,annthyroid,T2,I
MAD,0.1,2,5000,500,0.970873786407767,0.9879277490903894,0.001432596007362008,0.00046609295532107353,0.0007405549986287951,0.006432207010220736,annthyroid,T2,I
MAD,0.1,3,5000,500,0.9702970297029703,0.9933365439168379,0.001453279983252287,0.0005352200241759419,0.0005017369985580444,0.003953472012653947,annthyroid,T2,I
MAD,0.1,4,5000,500,0.94,0.9795495625888215,0.0013416350120678544,0.00034048903034999967,0.0007028339896351099,0.0044241329887881875,annthyroid,T2,I
