method,k,p,kp_inv_sqrt,rep,n_full,n_sample,rho,rho_tilde,time_fit_s,time_score_s,time_total_s,dataset
KNN,20,0.05,1.0,0,3772,188,0.8888888888888888,0.8951599722238665,0.12681406899355352,0.0028556230245158076,0.13126211403869092,thyroid
KNN,20,0.05,1.0,1,3772,188,0.7222222222222222,0.8966968903148016,0.11576060298830271,0.002374000963754952,0.11939702997915447,thyroid
KNN,20,0.05,1.0,2,3772,188,0.7222222222222222,0.9305167952481487,0.12970561510883272,0.003013878013007343,0.13421235303394496,thyroid
KNN,20,0.05,1.0,3,3772,188,0.8888888888888888,0.8852107286621222,0.12855702603701502,0.0026944989804178476,0.1328581681009382,thyroid
KNN,20,0.05,1.0,4,3772,188,0.8333333333333334,0.9033624808853057,0.12131398497149348,0.0028386289486661553,0.12544722494203597,thyroid
KNN,20,0.05,1.0,5,3772,188,0.8888888888888888,0.9214745022414119,0.12566713406704366,0.0027839289978146553,0.1301024139393121,thyroid
KNN,20,0.05,1.0,6,3772,188,0.8333333333333334,0.9186247587850376,0.12650740100070834,0.0026197899132966995,0.13038782798685133,thyroid
KNN,20,0.05,1.0,7,3772,188,0.7777777777777778,0.9167919964733858,0.1229646319989115,0.0025980150094255805,0.12711679108906537,thyroid
KNN,20,0.05,1.0,8,3772,188,0.7777777777777778,0.8830846680889909,0.11547002091538161,0.002350431983359158,0.1191789519507438,thyroid
KNN,20,0.05,1.0,9,3772,188,0.8333333333333334,0.909320190389674,0.12022548902314156,0.0027000519912689924,0.1241872189566493,thyroid
KNN,20,0.05,1.0,10,3772,188,0.8888888888888888,0.937256837228172,0.11914102802984416,0.00296237098518759,0.12339344900101423,thyroid
KNN,20,0.05,1.0,11,3772,188,0.8333333333333334,0.9311222923360234,0.12122847500722855,0.0028131420258432627,0.12543887097854167,thyroid
KNN,20,0.05,1.0,12,3772,188,0.7222222222222222,0.8581022355245774,0.12520894408226013,0.0028593920869752765,0.12982283101882786,thyroid
KNN,20,0.05,1.0,13,3772,188,0.8333333333333334,0.9106277423151173,0.125965059036389,0.0021733460016548634,0.12943688605446368,thyroid
KNN,20,0.05,1.0,14,3772,188,0.7222222222222222,0.8992928115831181,0.12417846010066569,0.0023573869839310646,0.1274758049985394,thyroid
KNN,20,0.05,1.0,15,3772,188,0.8888888888888888,0.9166837861377918,0.1194515289971605,0.00192917394451797,0.12264373793732375,thyroid
KNN,20,0.05,1.0,16,3772,188,0.7777777777777778,0.9109147371695797,0.11598742904607207,0.003847636980935931,0.12121651391498744,thyroid
KNN,20,0.05,1.0,17,3772,188,0.8333333333333334,0.9118233215615236,0.12370779900811613,0.0028855029959231615,0.1283462600549683,thyroid
KNN,20,0.05,1.0,18,3772,188,0.8888888888888888,0.8829434005199505,0.1188933840021491,0.002767411060631275,0.12339057307690382,thyroid
KNN,20,0.05,1.0,19,3772,188,0.8333333333333334,0.9092857942666419,0.13167135696858168,0.0027903550071641803,0.13553762703668326,thyroid
KNN,20,0.05,1.0,20,3772,188,0.9444444444444444,0.8822536900281297,0.12780531903263181,0.002802492002956569,0.1326243330258876,thyroid
KNN,20,0.05,1.0,21,3772,188,0.9444444444444444,0.889944203194312,0.12943605100736022,0.00253580289427191,0.13316037796903402,thyroid
KNN,20,0.05,1.0,22,3772,188,0.7777777777777778,0.893259142271129,0.12418384396005422,0.002806115080602467,0.1284209629520774,thyroid
KNN,20,0.05,1.0,23,3772,188,0.7777777777777778,0.9176140724757897,0.12553004804067314,0.002906396985054016,0.1297411440173164,thyroid
KNN,20,0.05,1.0,24,3772,188,0.8888888888888888,0.9473313027754123,0.12072581995744258,0.0027662779903039336,0.12467571906745434,thyroid
KNN,20,0.05,1.0,25,3772,188,0.8888888888888888,0.8953561137534055,0.12052608991507441,0.002670949907042086,0.12447912595234811,thyroid
KNN,20,0.05,1.0,26,3772,188,0.7777777777777778,0.9112305385477988,0.1250757119851187,0.0030260200146585703,0.12990644399542361,thyroid
KNN,20,0.05,1.0,27,3772,188,0.8333333333333334,0.8953926382453778,0.12136868096422404,0.0029067479772493243,0.12580630998127162,thyroid
KNN,20,0.05,1.0,28,3772,188,0.7222222222222222,0.8858648170672935,0.1245643519796431,0.002794656087644398,0.12903693900443614,thyroid
KNN,20,0.05,1.0,29,3772,188,0.7777777777777778,0.9077354923725262,0.12772132398094982,0.002212520921602845,0.13162550702691078,thyroid
KNN,20,0.1,0.7071067811865475,0,3772,377,0.8648648648648649,0.9351811125195635,0.1282058219658211,0.003713096957653761,0.13292966899462044,thyroid
KNN,20,0.1,0.7071067811865475,1,3772,377,0.8648648648648649,0.9374336498470335,0.1223745821043849,0.004982294049113989,0.12871208402793854,thyroid
KNN,20,0.1,0.7071067811865475,2,3772,377,0.8648648648648649,0.9251374368916363,0.12711827701423317,0.006109892041422427,0.1350380190415308,thyroid
KNN,20,0.1,0.7071067811865475,3,3772,377,0.7837837837837838,0.9414055698246143,0.12409610289614648,0.004863261012360454,0.13036456797271967,thyroid
KNN,20,0.1,0.7071067811865475,4,3772,377,0.8648648648648649,0.9379982085850692,0.08982268301770091,0.0031732310308143497,0.09390893601812422,thyroid
KNN,20,0.1,0.7071067811865475,5,3772,377,0.8918918918918919,0.954689729838234,0.07639059599023312,0.0036557139828801155,0.08096952899359167,thyroid
KNN,20,0.1,0.7071067811865475,6,3772,377,0.8918918918918919,0.9361823158605042,0.0769322959240526,0.003401344991289079,0.08123533404432237,thyroid
KNN,20,0.1,0.7071067811865475,7,3772,377,0.8648648648648649,0.9449521780812948,0.07892307499423623,0.003798234974965453,0.08366576093249023,thyroid
KNN,20,0.1,0.7071067811865475,8,3772,377,0.8378378378378378,0.9337952625271141,0.07712186605203897,0.0035642640432342887,0.08175432402640581,thyroid
KNN,20,0.1,0.7071067811865475,9,3772,377,0.8378378378378378,0.9491010593343127,0.07742150907870382,0.0029787870589643717,0.081323001999408,thyroid
KNN,20,0.1,0.7071067811865475,10,3772,377,0.8378378378378378,0.9376519288529486,0.08678938599769026,0.004614291014149785,0.09236799401696771,thyroid
KNN,20,0.1,0.7071067811865475,11,3772,377,0.918918918918919,0.9350105533106186,0.0943683049408719,0.0039007639279589057,0.09963597194291651,thyroid
KNN,20,0.1,0.7071067811865475,12,3772,377,0.8648648648648649,0.94664163448531,0.12231627001892775,0.0048542550066486,0.12861129804514349,thyroid
KNN,20,0.1,0.7071067811865475,13,3772,377,0.8378378378378378,0.9317887686506505,0.13269207696430385,0.0049302029656246305,0.13893788389395922,thyroid
KNN,20,0.1,0.7071067811865475,14,3772,377,0.8648648648648649,0.949057129962137,0.12110087694600224,0.004047713940963149,0.12656933697871864,thyroid
KNN,20,0.1,0.7071067811865475,15,3772,377,0.8108108108108109,0.9537528042655933,0.12765743199270219,0.004663754953071475,0.13337646797299385,thyroid
KNN,20,0.1,0.7071067811865475,16,3772,377,0.8378378378378378,0.9258726308570591,0.1195575570454821,0.0048463919665664434,0.1257373890839517,thyroid
KNN,20,0.1,0.7071067811865475,17,3772,377,0.8648648648648649,0.9539771743016839,0.1157115480164066,0.004994906950742006,0.12196094694081694,thyroid
KNN,20,0.1,0.7071067811865475,18,3772,377,0.8648648648648649,0.9407710924375549,0.1157736669993028,0.00442416500300169,0.1214131829328835,thyroid
KNN,20,0.1,0.7071067811865475,19,3772,377,0.8378378378378378,0.9403604911419673,0.12053357402328402,0.00440453493501991,0.12630986492149532,thyroid
KNN,20,0.1,0.7071067811865475,20,3772,377,0.918918918918919,0.938234323372291,0.11486239999067038,0.004524960997514427,0.12065976997837424,thyroid
KNN,20,0.1,0.7071067811865475,21,3772,377,0.8378378378378378,0.9234056543221326,0.11307528696488589,0.004763592034578323,0.119078024988994,thyroid
KNN,20,0.1,0.7071067811865475,22,3772,377,0.918918918918919,0.9399984222384442,0.11750506400130689,0.004665798973292112,0.12356605799868703,thyroid
KNN,20,0.1,0.7071067811865475,23,3772,377,0.8378378378378378,0.9322626875572814,0.11484002799261361,0.0045696229208260775,0.12063053192105144,thyroid
KNN,20,0.1,0.7071067811865475,24,3772,377,0.8648648648648649,0.9436660645267869,0.11803567002061754,0.005867503001354635,0.1251272220397368,thyroid
KNN,20,0.1,0.7071067811865475,25,3772,377,0.8648648648648649,0.9414360473592766,0.12079469603486359,0.005567219923250377,0.12754754396155477,thyroid
KNN,20,0.1,0.7071067811865475,26,3772,377,0.8918918918918919,0.9429859473324218,0.11577270203270018,0.004634901997633278,0.12172861001454294,thyroid
KNN,20,0.1,0.7071067811865475,27,3772,377,0.8918918918918919,0.9294592055884929,0.1151218090672046,0.005993531085550785,0.12242046906612813,thyroid
KNN,20,0.1,0.7071067811865475,28,3772,377,0.8918918918918919,0.9410439552164441,0.11697451688814908,0.004797952016815543,0.1230794460279867,thyroid
KNN,20,0.1,0.7071067811865475,29,3772,377,0.8378378378378378,0.9567403093870457,0.11112508189398795,0.004620582913048565,0.11695638904348016,thyroid
KNN,20,0.2,0.5,0,3772,754,0.8666666666666667,0.9691534956302761,0.11823028197977692,0.010247915983200073,0.12989907199516892,thyroid
KNN,20,0.2,0.5,1,3772,754,0.92,0.9625647547106714,0.11641478992532939,0.011273750918917358,0.12921476201154292,thyroid
KNN,20,0.2,0.5,2,3772,754,0.9066666666666666,0.9700982602052028,0.11311118898447603,0.009967496036551893,0.12441512395162135,thyroid
KNN,20,0.2,0.5,3,3772,754,0.8933333333333333,0.9650188487424256,0.10977421898860484,0.0111205909634009,0.12254714698065072,thyroid
KNN,20,0.2,0.5,4,3772,754,0.92,0.9671316113629942,0.11490405804943293,0.009595043025910854,0.12611988198477775,thyroid
KNN,20,0.2,0.5,5,3772,754,0.9333333333333333,0.9626271160534186,0.11425223900005221,0.01371375611051917,0.12934087205212563,thyroid
KNN,20,0.2,0.5,6,3772,754,0.8933333333333333,0.9657190757223977,0.11662456102203578,0.010512068984098732,0.12852150993421674,thyroid
KNN,20,0.2,0.5,7,3772,754,0.92,0.9711836461207626,0.11148031998891383,0.009688418940640986,0.122584770899266,thyroid
KNN,20,0.2,0.5,8,3772,754,0.9333333333333333,0.964419923235002,0.1153152750339359,0.007523717009462416,0.12423515296541154,thyroid
KNN,20,0.2,0.5,9,3772,754,0.9066666666666666,0.9633538958485238,0.11644063994754106,0.010324105969630182,0.1281585240503773,thyroid
KNN,20,0.2,0.5,10,3772,754,0.92,0.9636700632027698,0.1202825210057199,0.010196121991612017,0.1319704269990325,thyroid
KNN,20,0.2,0.5,11,3772,754,0.92,0.9540623948511499,0.12805541406851262,0.014211741043254733,0.14383415004704148,thyroid
KNN,20,0.2,0.5,12,3772,754,0.9466666666666667,0.9615727824268991,0.12415589892771095,0.011759401066228747,0.137420553015545,thyroid
KNN,20,0.2,0.5,13,3772,754,0.88,0.9636333676204011,0.12231009197421372,0.010618377942591906,0.13414529198780656,thyroid
KNN,20,0.2,0.5,14,3772,754,0.92,0.9633610523960013,0.11230900196824223,0.011643211939372122,0.12503806001041085,thyroid
KNN,20,0.2,0.5,15,3772,754,0.92,0.9624200678103515,0.11286145902704448,0.011490161996334791,0.12589525699149817,thyroid
KNN,20,0.2,0.5,16,3772,754,0.88,0.9606618545986613,0.1265682619996369,0.011198501102626324,0.13911878305952996,thyroid
KNN,20,0.2,0.5,17,3772,754,0.88,0.9670774652236807,0.12733780103735626,0.010830272105522454,0.13957934197969735,thyroid
KNN,20,0.2,0.5,18,3772,754,0.9066666666666666,0.9670868192616098,0.12673013098537922,0.0101954530691728,0.13856274797581136,thyroid
KNN,20,0.2,0.5,19,3772,754,0.88,0.9649110139642421,0.12046947295311838,0.011111962026916444,0.13265585189219564,thyroid
KNN,20,0.2,0.5,20,3772,754,0.92,0.9626369533374743,0.12544900097418576,0.011014703079126775,0.1378038909751922,thyroid
KNN,20,0.2,0.5,21,3772,754,0.9333333333333333,0.9648073702236482,0.11713917693123221,0.010517098009586334,0.12902601598761976,thyroid
KNN,20,0.2,0.5,22,3772,754,0.9333333333333333,0.9656333922247389,0.11396867607254535,0.010523544973693788,0.1260140819940716,thyroid
KNN,20,0.2,0.5,23,3772,754,0.8933333333333333,0.9599729032921942,0.12104370095767081,0.0114775380352512,0.1339159490307793,thyroid
KNN,20,0.2,0.5,24,3772,754,0.9333333333333333,0.9663224434302279,0.12116133095696568,0.011651115026324987,0.13417756301350892,thyroid
KNN,20,0.2,0.5,25,3772,754,0.8933333333333333,0.9670701225035385,0.1247870180523023,0.012368981027975678,0.13885851902887225,thyroid
KNN,20,0.2,0.5,26,3772,754,0.92,0.9633227527381624,0.12592619401402771,0.013185710064135492,0.1406662130029872,thyroid
KNN,20,0.2,0.5,27,3772,754,0.88,0.9599894764197598,0.11610302596818656,0.010373322060331702,0.12794756097719073,thyroid
KNN,20,0.2,0.5,28,3772,754,0.9333333333333333,0.9671607309501383,0.1133832490304485,0.011061843018978834,0.12595326593145728,thyroid
KNN,20,0.2,0.5,29,3772,754,0.9333333333333333,0.9602877369765824,0.12203990493435413,0.010582829010672867,0.13398742291610688,thyroid
LOF,3,0.05,2.581988897471611,0,1600,80,0.125,0.21177629243486945,0.0600183600327,0.0068788520293310285,0.06807587505318224,letter
LOF,3,0.05,2.581988897471611,1,1600,80,0.125,-0.01981265959995088,0.06734346703160554,0.008269743993878365,0.07671788008883595,letter
LOF,3,0.05,2.581988897471611,2,1600,80,0.0,0.012788653178974848,0.06951453699730337,0.008429963956587017,0.07946745201479644,letter
LOF,3,0.05,2.581988897471611,3,1600,80,0.25,0.31570742077848724,0.08468195796012878,0.007088023005053401,0.09316574095282704,letter
LOF,3,0.05,2.581988897471611,4,1600,80,0.125,0.1540580459307782,0.06003810802940279,0.007095490000210702,0.06846701295580715,letter
LOF,3,0.05,2.581988897471611,5,1600,80,0.125,0.19651397290457512,0.07246908394154161,0.0073047560872510076,0.08114886202383786,letter
LOF,3,0.05,2.581988897471611,6,1600,80,0.125,0.24415019659707343,0.06649982905946672,0.0102880330523476,0.07794280501548201,letter
LOF,3,0.05,2.581988897471611,7,1600,80,0.25,0.038543596019426814,0.06441056297626346,0.010562799987383187,0.0761665009194985,letter
LOF,3,0.05,2.581988897471611,8,1600,80,0.25,0.19857698848811198,0.0755614860681817,0.006809649057686329,0.08344528800807893,letter
LOF,3,0.05,2.581988897471611,9,1600,80,0.125,0.23631110427724542,0.05990575405303389,0.005559030920267105,0.06655053293798119,letter
LOF,3,0.05,2.581988897471611,10,1600,80,0.0,0.18676449915433105,0.06860332493670285,0.012968740076757967,0.08269299392122775,letter
LOF,3,0.05,2.581988897471611,11,1600,80,0.125,0.29273982818583855,0.056836246978491545,0.007569352979771793,0.06552914308849722,letter
LOF,3,0.05,2.581988897471611,12,1600,80,0.25,0.39664965002231256,0.05901795404497534,0.0065286229364573956,0.06689809903036803,letter
LOF,3,0.05,2.581988897471611,13,1600,80,0.375,0.26562746227345885,0.06271581398323178,0.00677915895357728,0.07092144002672285,letter
LOF,3,0.05,2.581988897471611,14,1600,80,0.125,0.2940907574955719,0.06253093993291259,0.006539969937875867,0.07023986603599042,letter
LOF,3,0.05,2.581988897471611,15,1600,80,0.0,-0.022504966963292267,0.11864184401929379,0.0067316999193280935,0.12649364199023694,letter
LOF,3,0.05,2.581988897471611,16,1600,80,0.375,0.1974855676828995,0.10363483498804271,0.01250749605242163,0.11723963101394475,letter
LOF,3,0.05,2.581988897471611,17,1600,80,0.25,0.15270320971626017,0.13992103899363428,0.028847540030255914,0.1699357299366966,letter
LOF,3,0.05,2.581988897471611,18,1600,80,0.25,0.4485573808491041,0.09932762198150158,0.00601467804517597,0.10639239603187889,letter
LOF,3,0.05,2.581988897471611,19,1600,80,0.375,0.148615304382532,0.0783955700462684,0.013341190991923213,0.09291011991444975,letter
LOF,3,0.05,2.581988897471611,20,1600,80,0.375,0.18614274718847815,0.0470080659724772,0.008257938083261251,0.0564599500503391,letter
LOF,3,0.05,2.581988897471611,21,1600,80,0.375,0.16415539980173713,0.06068057205993682,0.006635786034166813,0.0686112369876355,letter
LOF,3,0.05,2.581988897471611,22,1600,80,0.375,0.1011413164683887,0.059507090016268194,0.007800126913934946,0.06839226500596851,letter
LOF,3,0.05,2.581988897471611,23,1600,80,0.125,0.1637528355383738,0.05664631398394704,0.009874166920781136,0.06765215808991343,letter
LOF,3,0.05,2.581988897471611,24,1600,80,0.25,0.18272962894480574,0.06181732704862952,0.009186128037981689,0.07243325200397521,letter
LOF,3,0.05,2.581988897471611,25,1600,80,0.25,0.1495929628399095,0.05853649298660457,0.008485277066938579,0.06819936097599566,letter
LOF,3,0.05,2.581988897471611,26,1600,80,0.375,0.19506734450769786,0.07576591602992266,0.010753893991932273,0.0876651220023632,letter
LOF,3,0.05,2.581988897471611,27,1600,80,0.125,0.21854029088618712,0.06793294101953506,0.006414377014152706,0.0754008749499917,letter
LOF,3,0.05,2.581988897471611,28,1600,80,0.25,0.12243797604127933,0.060530400020070374,0.006532675004564226,0.06825452507473528,letter
LOF,3,0.05,2.581988897471611,29,1600,80,0.125,0.18017981102325797,0.06716990901622921,0.009287590975873172,0.07754926604684442,letter
LOF,3,0.1,1.8257418583505536,0,1600,160,0.25,0.12027966907291229,0.061439270968548954,0.0074169510044157505,0.06998072599526495,letter
LOF,3,0.1,1.8257418583505536,1,1600,160,0.1875,0.1372232298113418,0.060504713910631835,0.006822340073995292,0.06847436202224344,letter
LOF,3,0.1,1.8257418583505536,2,1600,160,0.25,0.06571553934414416,0.055152441025711596,0.017430188017897308,0.07382871501613408,letter
LOF,3,0.1,1.8257418583505536,3,1600,160,0.3125,0.18743993075918744,0.0699647890869528,0.010321435984224081,0.08133879594970495,letter
LOF,3,0.1,1.8257418583505536,4,1600,160,0.375,0.1641404042455541,0.0529626450734213,0.007097139023244381,0.06114974804222584,letter
LOF,3,0.1,1.8257418583505536,5,1600,160,0.125,0.24046247027201728,0.0648401320213452,0.007757785031571984,0.07371801498811692,letter
LOF,3,0.1,1.8257418583505536,6,1600,160,0.125,0.17822676401601398,0.06322957796510309,0.007367330021224916,0.07170299801509827,letter
LOF,3,0.1,1.8257418583505536,7,1600,160,0.1875,0.27893741059572025,0.05684143793769181,0.007808804977685213,0.06580946303438395,letter
LOF,3,0.1,1.8257418583505536,8,1600,160,0.3125,0.2861455009733286,0.06108685792423785,0.014708656002767384,0.07702899200376123,letter
LOF,3,0.1,1.8257418583505536,9,1600,160,0.25,0.1749307975974962,0.10183635202702135,0.023704988998360932,0.1267886880086735,letter
LOF,3,0.1,1.8257418583505536,10,1600,160,0.4375,0.08617092676813931,0.12734589003957808,0.016889967024326324,0.14539302000775933,letter
LOF,3,0.1,1.8257418583505536,11,1600,160,0.375,0.24148698429640028,0.12363909708801657,0.020405150949954987,0.14513355400413275,letter
LOF,3,0.1,1.8257418583505536,12,1600,160,0.125,0.09022562452012144,0.08462762599810958,0.007658647955395281,0.09350409498438239,letter
LOF,3,0.1,1.8257418583505536,13,1600,160,0.125,0.054723820882822384,0.05818477796856314,0.013300854014232755,0.07269211602397263,letter
LOF,3,0.1,1.8257418583505536,14,1600,160,0.3125,0.23498506782245906,0.0706187019823119,0.008261317037977278,0.08012855297420174,letter
